entity_id,dcterms_title,foaf_name_Affiliations,foaf_name_ConferenceSeries,city_name,state_name,country_name,country_official_name,foaf_name_FieldsOfStudy,fos_list,foaf_name_Journals,foaf_name
2962181305,,FatimaM Abdulrahman,,,,,,,,,
3015986921,Presacral Ancient Schwannoma in a Middle-Aged Man- A Rare Entity,,,,,,,,,,
2876586643,Mobile sensor networks for Cattle Monitoring system,,,,,,,,,,
991756440,Policies for session types,,,,,,,,,,
2487096253,,Tim Bayliss-Smith,,,,,,,,,
2014458985,On the springer representations of the weyl groups of classical algebraic groups,,,,,,,,,,
2995137610,,W. Liu,,,,,,,,,
2576907026,Prognostic factors in neuroendocrine carcinoma: biological markers are more useful than histomorphological markers.,,,,,,,,,,
2242238500,"NOVEL OXIDATION DYES COMPRISING 2,4-DICHLORO-3-AMINOPHENOL",,,,,,,,,,
2666960837,,Elaine Murakami,,,,,,,,,
2978382105,,Co M B H Paragon Kassenblock,,,,,,,,,
3001686467,Flame retardant modified plastic particle,,,,,,,,,,
2277615118,Domestic violence towards women.,,,,,,,,,,
2734150962,,セドルメイアー，マールヌス,,,,,,,,,
2546684307,,Keetley Reginald G,,,,,,,,,
2341587559,,Tahira Sharmeen,,,,,,,,,
2940848350,,T Sutardi,,,,,,,,,
2971959502,,Jerlin Anusha,,,,,,,,,
2904595313,,F Mahamedi,,,,,,,,,
2092761575,A cross-cultural comparison of the use of a Gestalt perceptual strategy.,,,,,,,,,,
2578028295,,Andrew H. Caldwell,,,,,,,,,
2528347195,Improved data comparison method,,,,,,,,,,
2701736635,La cerámica romana en los campamentos republicanos de Renieblas,,,,,,,,,,
1993050805,Interactions Between American Indian Ethnicity and Health Care,,,,,,,,,,
1970555797,Membrane chromatography for rapid purification of recombinant antithrombin III and monoclonal antibodies from cell culture supernatant.,,,,,,,,,,
2937882530,,Sergey V. Petrov,,,,,,,,,
2057037660,1.122 Course of akinetic/rigid and tremor dominant Parkinson's disease,,,,,,,,,,
2497666779,Sensor Cooling at 10 K by Simon Expansion of Helium,,,,,,,,,,
2612537271,Genetic variability of preweaning growth in the Charolais and Limousin.,,,,,,,,,,
2832330552,,Mekarski Louis Jean,,,,,,,,,
2032119785,Near-threshold ionization of atomic hydrogen,,,,,,,,,,
2169908837,,J.A. Ballester Hernández,,,,,,,,,
2386536590,,Shi Chun-yan,,,,,,,,,
2711235344,,R. Stenz,,,,,,,,,
2436754430,,Shabeg Sandhu,,,,,,,,,
2526803931,,Zhu Z,,,,,,,,,
2712718099,,Hirokuni Nanba,,,,,,,,,
2476980570,,Hung Chih-Cheng,,,,,,,,,
2855945130,DIGITAL SERVO CIRCUIT WITH HUNTINGGPREVENTION CIRCUIT,,,,,,,,,,
2608385310,Integrable structures and the quantization of free null initial data for gravity,,,,,,,,,,
2093392666,"Risk of Selected Postpartum Infections After Cesarean Section Compared With Vaginal Birth: A 5-year Cohort Study of 32,468 Women",,,,,,,,,,
2814578694,,Hiraide Kazunari,,,,,,,,,
2481196591,,G. M. Confalonieri,,,,,,,,,
2495560451,Hiawatha's Mittens,,,,,,,,,,
2197762364,ارائه مدل برنامه ریزی خطی بر مبنای,,,,,,,,,,
2811813151,IMPELLER FOR CENTRIFUGAL PUMP,,,,,,,,,,
2315031144,A Cylinder Fragment of Adad-apla-iddina,,,,,,,,,,
2926794583,,Dickens Luke,,,,,,,,,
2783597092,Моделирование систем в квазипараллельном режиме,,,,,,,,,,
1599494786,Exercise protects against reperfusion arrhythmia by sustaining mitochondrial energetics (881.1),,,,,,,,,,
2942477784,"The photocurable elastomer composition, a sealing material, a hard disk drive to use the gasket, and a hard disk drive apparatus",,,,,,,,,,
2757082388,,Chunyu Wang,,,,,,,,,
2885600247,SPAWC,,,,,,,,,,
2396973439,Action Learning in the Military,,,,,,,,,,
308113615,Bricks & clicks: prêt-à-porter fashion meets E-commerce : the effective composition of features when designing a virtual sales channel for luxury fashion,,,,,,,,,,
2161755802,,José Zacarías S,,,,,,,,,
1450663714,Synergetic model of recognition of Haken neural network,,,,,,,,,,
2825689958,Aluminum section forming composite frame,,,,,,,,,,
2858294760,THERMAL PERSISTENT CURRENT SWITCH,,,,,,,,,,
2416613934,,Tarun Kumar,,,,,,,,,
2069285426,Doppler ambiguity resolution based on random sparse probing pulses,,,,,,,,,,
1991305488,Adaptive Estimator for Biological Clock of Crassulacean Acid Metabolism,,,,,,,,,,
2714487882,,D. Thomason,,,,,,,,,
1947272235,Gallos de pelea: algunas precisiones desde el diálogo con un gallero,,,,,,,,,,
657033921,-447-EFFECT OF VASOACTIVE DRUGS ON THE CARDIAC LYMPH CIRCULATION : USING A DIRECT CANNULATION INTO A SUBEPICARDIAL LYMPH VESSEL : Coronary Circulation : FREE COMMUNICATIONS(II) : PROCEEDINGS OF THE 53th ANNUAL SCIENTIFIC MEETING OF THE JAPANESE CIRCULATION SOCIETY,,,,,,,,,,
1984006656,The effect of genetically modified Lactobacillus plantarum 590 on the gut health of sprague–dawley rats,,,,,,,,,,
2079321644,An efficient digital simulation of thyristor circuits by means of network-tableau approach,,,,,,,,,,
2158088484,,Mary Pat Lynch,,,,,,,,,
2416025241,,Gerhardt Kluge,,,,,,,,,
114405911,risultati prova scritta di mediazione francese,,,,,,,,,,
2290527916,,April Nicole Blount,,,,,,,,,
2836234593,GAME MANAGING SYSTEM FOR GAME SHOP,,,,,,,,,,
2975837619,Learning content searching method based on family education equipment and family education equipment,,,,,,,,,,
1506308017,On Collective Action: underpinning the plural subject with a model of planning agency,,,,,,,,,,
2184339471,"Synthesis And Characterization of Novel Functionalized Tetradentate Ligand Type H3NS3 And Its Metal Complexes With Re(V), Ni(II), Cu(II), Cd(II) & Hg(II)",,,,,,,,,,
2325556135,,Karen Gottschang Turner,,,,,,,,,
2778043476,Flotation enriching method for willemite,,,,,,,,,,
2293243845,,Kazuko Finney,,,,,,,,,
2110217679,Opinions on Tax Evasion in Asia,,,,,,,,,,
2824338358,,Havira R Mark,,,,,,,,,
2083051602,Mechanics of Metal Matrix Laminates,,,,,,,,,,
638117615,アレー・ハンドリング・サブルーチン・パッケージ (統計局多層集計システム),,,,,,,,,,
1996863,TFE/NMP系吸収サイクルの性能解析(熱工学I),,,,,,,,,,
2784342773,Estimating population extinction thresholds with categorical classification trees for Louisiana black bears.,,,,,,,,,,
2782210469,,Jenis Chauhan,,,,,,,,,
2568310916,Surgical implants for percutaneous lengthening of spinal pedicles to correct spinal stenosis,,,,,,,,,,
2685421546,,Rublenik Im,,,,,,,,,
2224254660,,Bernd Juressen,,,,,,,,,
2790904111,Gestión del proceso de secado de café en la finca Villa Loyola,,,,,,,,,,
2862024791,"Composição de gasolina, processo para a preparação da mesma, e, método de operação de um motor de combustão interna de ignição por centelha",,,,,,,,,,
2884804744,,Feng Sun,,,,,,,,,
2230620210,,Robert C. Schwartz,,,,,,,,,
2907481451,Current Status and Tasks of Using the School Affairs System in Elementary Schools,,,,,,,,,,
2218851373,"Method of and apparatus for the removal of solids from liquids, with a control operating in response to viscosity or pressure",,,,,,,,,,
430714910,27p-G-13 砂山モデルにおけるなだれサイズ分布の多様性,,,,,,,,,,
2761454783,,Emilie B. Fitzpatrick,,,,,,,,,
2983289465,,Nick F. Coady,,,,,,,,,
142243344,Lead-Free Solders in IC Manufacture: A Review,,,,,,,,,,
2838724797,,Perahia Eldad,,,,,,,,,
2938145511,,Daisuke Yoshida,,,,,,,,,
2563835869,,Erni Wahyuni,,,,,,,,,
2373949538,Artistic Essence of Ruan Ji and his Intone Poem and their Influence,,,,,,,,,,
2403090341,,Rosa Yineth Saenz Moreno,,,,,,,,,
2268580860,,R. Joice Nirmala,,,,,,,,,
2410529391,Salvia miltiorrhizae in the treatment of the viral myocarditis,,,,,,,,,,
1546443496,"Eradication of salvinia (Salvinia molesta) from the Adelaide River, Northern Territory.",,,,,,,,,,
2996952373,Permeability that changes over time (Invited),,,,,,,,,,
2827465516,Cutter suitable for products of all sizes,,,,,,,,,,
2758015564,Charting Intention: Place and Power on Virginia’s Earliest Maps,,,,,,,,,,
2026081626,Pregnancy in women with cystic fibrosis.,,,,,,,,,,
2841030172,Leakage detection method for waste heat recovery device of ascension pipe of coke-oven raw gas,,,,,,,,,,
2734610660,,寛治 内野,,,,,,,,,
266211761,Work-Life Issues and Participation in Education and Training. A National Vocational Education and Training Research and Evaluation Program Report.,,,,,,,,,,
2985448397,,John McCullen,,,,,,,,,
2581463320,,Liu Xiao-zhen,,,,,,,,,
2934298883,Intelligence house erection bracing mechanism,,,,,,,,,,
2732386180,,竹下幸孝,,,,,,,,,
1823265139,"Craniodental variation among Macaques (Macaca), nonhuman primates",,,,,,,,,,
2523512852,深刻分析——傅佩荣先生的《对良知的信心》是范文,,,,,,,,,,
2682076144,,Shigeki Kano,,,,,,,,,
2189516366,,Jafari Maryam,,,,,,,,,
2521174413,,R. Oshima,,,,,,,,,
2680749259,,J. M. Graves,,,,,,,,,
1975139651,The use of quality management in local authorities,,,,,,,,,,
587989062,"John Marston's Plays: Theme, Structure and Performance",,,,,,,,,,
2866272542,,Fang Tingting,,,,,,,,,
2543856325,,D. Corsi,,,,,,,,,
2237508583,Safety pharmacology in human pharmaceutical development,,,,,,,,,,
2975936607,,J.R. Heylings,,,,,,,,,
2496615577,从“闻税则喜”到“见税忧民”,,,,,,,,,,
2113704958,Why biomanipulation can be effective in peaty lakes,,,,,,,,,,
2055632558,,James L. Sadlo,,,,,,,,,
2758966890,,Itsuya Tanabe,,,,,,,,,
148950310,Heterodimers of alpha1B and alpha1D-adrenergic receptors form a single functional entity,,,,,,,,,,
2031023995,Use of adsorption isotherms of light normal alkanes for characterizing microporous activated carbons,,,,,,,,,,
2470028547,Patrimônio Cultural e Democracia: as novas concepções do patrimônio histórico cultural,,,,,,,,,,
2407709234,"Blast resistant door for shielded cabins, rooms or housings - comprises steel plates bonded together at edges where spring contacts prevent leakage of electromagnetic radiation",,,,,,,,,,
2630753952,,N. A. Cicco,,,,,,,,,
2921187207,Agrobacterium-Mediated Transformation of Russian Commercial Plum cv. &quot;Startovaya&quot; (Prunus domestica L.) With Virus-Derived Hairpin RNA Construct Confers Durable Resistance to PPV Infection in Mature Plants.,,,,,,,,,,
2040043817,,Aaron M. Domina,,,,,,,,,
3032464950,,Годжаманов Я Г,,,,,,,,,
2283840424,Woven fabric and method for forming garments,,,,,,,,,,
2281099749,,Joana Teixeira Lameira,,,,,,,,,
2440738038,Clinical and laboratory evaluation of hemocarboadsorption in autoimmune bullous dermatoses.,,,,,,,,,,
3006792761,"Programmieren, WS 2015/2016, gehalten am 13.01.2016, Vorlesung 10",,,,,,,,,,
2280295038,,John Winston Childs,,,,,,,,,
2737422981,,健志 出,,,,,,,,,
2279148786,,Yulieth Guzmán Galván,,,,,,,,,
202726276,The costs of fuel consumption discrepancies,,,,,,,,,,
2708618877,,Christine Rohr,,,,,,,,,
2730857760,,Hua-Qing Wu,,,,,,,,,
2317326595,Ultracytochemical Detections of Some Lipids in Tissues by Enzymic Digestive Methods,,,,,,,,,,
2141974692,,José Andrés Calvache España,,,,,,,,,
2596942082,,高野保光,,,,,,,,,
2050050317,Sustained attention in combat-related posttraumatic stress disorder,,,,,,,,,,
2937007636,,Yusuke Watanabe,,,,,,,,,
2907965823,Das Meer und der andere Zustand: Genese und Struktur eines Leitmotivs bei Robert Musil,,,,,,,,,,
2120231009,,S. H. Beckett,,,,,,,,,
2710789288,,J. Rodriguez Pérez,,,,,,,,,
2958870228,Novel crease -resistant knitted fabric,,,,,,,,,,
446585081,Research Guides: Databases / Journals A-Z: P,,,,,,,,,,
2094157060,,Rosangela Treichel Saenz Surita,,,,,,,,,
2861191610,COMPOSICION DETERGENTE LIQUIDA CONCENTRADA QUE CONTIENE UN AGENTE SECUESTRANTE DE TIPO POLIFOSFONATO.,,,,,,,,,,
2778386954,,ジュンサン リム,,,,,,,,,
2966335859,Mist spray head fixing frame,,,,,,,,,,
32805659,Structure of IMC CeNi 3 hydrides with different hydrogen concentration,,,,,,,,,,
2108502701,Ueber die durch Reibung der Metalle erregte Elektricität,,,,,,,,,,
2786238721,,Wellington Santos,,,,,,,,,
2728552645,,篤史 宇野,,,,,,,,,
2903821812,"Digital Scholarship in the Tenure, Promotion, and Review Process",,,,,,,,,,
193679475,Nipple for hot water tank conduits,,,,,,,,,,
2783972062,"Multi-stimuli-responsive fluorescent aminostyrylquinoxalines: Synthesis, solvatochromism, mechanofluorochromism and acidochromism",,,,,,,,,,
2480998564,Solar Cooling Handbook: A Guide to Solar Assisted Cooling and Dehumidification Processes,,,,,,,,,,
2923956627,,高毫林,,,,,,,,,
2609676560,"Listening to their Stories: Polish Deportations at the Port of Baltimore, Locust Point, Maryland, 1882–1914",,,,,,,,,,
2110177760,Plant–animal interactions: a somewhat evolutionary approach,,,,,,,,,,
1758828612,Matti da slegare e La macchina cinema: un documentario a mosaico,,,,,,,,,,
2555248074,,Christian Isendahl,,,,,,,,,
2071247088,Methanogenic Archaea and Methanotrophic Bacteria in a Subtropical Paddy Field and Their Interaction: Controlling Methane Emissions from Paddy Fields,,,,,,,,,,
2786413370,Coal unloader loading facility,,,,,,,,,,
2971966071,Is entanglement necessary in the reservoir input,,,,,,,,,,
2965791881,,Baiju Gopal,,,,,,,,,
2130448891,Joking cultures: Humor themes as social regulation in group life,,,,,,,,,,
436892177,,R. Camariuc,,,,,,,,,
2997846159,Treatment of Calcific Achilles Tendinitis Using the Ultrasound-guided Single-needle Lavage Technique,,,,,,,,,,
2647475680,,Dong Xian,,,,,,,,,
2772136103,,Matthew J. Schneider,,,,,,,,,
2036454405,Preoperative determination of susceptibility to malignant hyperthermia,,,,,,,,,,
2758855602,O movimento &quot;critique du droit&quot; e seu impacto no Brasil = The movement &quot;critique du droit&quot; and its impact in Brazil,,,,,,,,,,
2927396742,,Acevedo Ricardo Oscar,,,,,,,,,
2571018599,,Xi Lei,,,,,,,,,
2378634835,Extended Spetrum β-Lactamases (ESBLs) Producing Escherichia coli: A Molecular Epidemiological Survey,,,,,,,,,,
2091929465,Multiple Positive Solutions for m-Point Boundary Value Problem on Time Scales,,,,,,,,,,
984782306,宽带网多媒体通信服务质量(QoS)解决方案,,,,,,,,,,
2823608073,,Sambardier Joseph,,,,,,,,,
3017300577,"Tweeddale, John Dunbar - Biographical entry - Index to the AMA archive",,,,,,,,,,
2827669167,,Jiang Weichong,,,,,,,,,
2972540088,,Leonardo de Medeiros Silva,,,,,,,,,
2626128251,,R Ciano,,,,,,,,,
2912186439,"Rico pacote . Dificil, radical",,,,,,,,,,
2835592640,,Yoshioka Shigenari,,,,,,,,,
2531741670,,Parker Dan Kenton,,,,,,,,,
3000223006,A Survey on Financial Applications of Metaheuristics,,,,,,,,,,
2594359443,"A Canonical Form for PROV Documents and Its Application to Equality, Signature, and Validation",,,,,,,,,,
2960270980,,Wang Guowei,,,,,,,,,
2273952838,,Amy Kontorovich,,,,,,,,,
2591284717,,V. S. Bagotskii,,,,,,,,,
595703896,"25aPS-36 重い電子系Ce_ La_ (Ru_ Rh_x)_2Si_2の磁性と伝導(領域8ポスターセッション(f電子系等),領域8,強相関系:高温超伝導,強相関f電子系など)",,,,,,,,,,
2768455370,Proceedings of the Association,,,,,,,,,,
2376998671,Analysis for the error caused by steam flow with labyrinth control valve,,,,,,,,,,
2852269514,,Udo Ryujiro,,,,,,,,,
2281645875,氯烯雌酚醚联合防风通圣散对银屑病患者CRP、IL-2、IL-4、IL-10及IL-12影响研究,,,,,,,,,,
2568556643,,Tang Chenglin,,,,,,,,,
2729246572,,Juyeon Ro,,,,,,,,,
971932592,"Biogaz – kiedy, ile i jakie świadectwa pochodzenia dla wytworzonej energii elektrycznej?",,,,,,,,,,
47239606,ジェンダー/セクシュアリティの教育を創る : バッシングを超える知の経験,,,,,,,,,,
2990480935,Evaluation of Surface-Based DIR Accuracy Using Digital Phantom Simulations and a Customized Physical Phantom for MR-Guided Plan Adaptation,,,,,,,,,,
2743697152,Relationship between medical cost with health consciousness and health habits of retired employee.,,,,,,,,,,
85436063,Local Oscillators — Introductory Remarks,,,,,,,,,,
1752245053,An adaptive test for the two-sample scale problem where the common quantile may be different from the median,,,,,,,,,,
1530465497,"Violences pendant la grossesse, violences après la naissance",,,,,,,,,,
2464849254,Case carts: myths and realities.,,,,,,,,,,
2429419341,,M. Cohn,,,,,,,,,
2290701398,AN INVESTIGATION TO THE SPRINGBACK OF REVERSE,,,,,,,,,,
2867370282,,Li Yanyan,,,,,,,,,
3033648183,An integrated review of automation and robotic technologies for structural prefabrication and construction,,,,,,,,,,
2868919276,"NUEVAS BENZAMIDAS, SU PREPARACIÓN Y SU USO COMO MEDICAMENTOS",,,,,,,,,,
2064935752,,Yoshio Hironaka,,,,,,,,,
2763398505,,Burger Edward Roelof,,,,,,,,,
2805051986,,Petrockis Harijs,,,,,,,,,
2988982425,Sigue vixente a necesidade da divulgación do medio mariño e a vida nos portos de pesca artesanal?: a experiencia de “O Canto da Balea”,,,,,,,,,,
2856136674,TRANSFER ADJUSTING METHOD OF PRINTER,,,,,,,,,,
1029377908,金融安全与法制建设（二）——中共中央第七次法制讲座,,,,,,,,,,
2319478098,,William S. Greenfield,,,,,,,,,
2538976013,,Nicholas Reid Martin,,,,,,,,,
2182515183,Multiple PathSelection Algorithm usingPrime Number,,,,,,,,,,
658457378,15)斜面崩壊現場の二次崩壊危険度予測に関する研究(5共同研究),,,,,,,,,,
2164407724,Hormonal Regulation of Metastasis-Associated Protein 3 Transcription in Breast Cancer Cells,,,,,,,,,,
2569106290,Component test program for variable-cycle engines,,,,,,,,,,
2880668140,Process for welding pipes,,,,,,,,,,
2120976363,,Arief Teguh Rahardjo,,,,,,,,,
2765416560,Managing bushland on the farm,,,,,,,,,,
72671899,Invasion behavior of varroa mites into honey bee brood cells.,,,,,,,,,,
2330717106,The Phenomenon of Evolution,,,,,,,,,,
2682138710,,隆夫 佐藤,,,,,,,,,
2032045101,Roentgenological evaluation of velopharyngeal closure in children with CLP after uranoplasty,,,,,,,,,,
2869473363,,Ishige Riyouhei,,,,,,,,,
612548886,実践! 院長のための人事・労務入門(第19回)労働時間の運用(7)残業代に関するトラブルを防ぐ,,,,,,,,,,
2837246552,Mikroprocessorstyrd timer samt reglering av elnätanslutning med hjälp av en dylik timer,,,,,,,,,,
2412422451,,Salah Am,,,,,,,,,
2867069866,VITAMIN D-25-CARBOXYLIC ACID DERIVATIVES AND PHARMACEUTICAL COMPOSITIONS CONTAINING THEM,,,,,,,,,,
2181787587,Urine epigenomics: a promising path for bladder cancer diagnostics,,,,,,,,,,
2560515479,The Cochrane Library,,,,,,,,,,
2564834663,,Víctor Sotero Solís,,,,,,,,,
2942390966,Method for recycling lithium metal from lithium-ion battery employing intermediate frequency furnace,,,,,,,,,,
2785924622,Effect of dietary soy isoflavones on bone loss in ovariectomized rats,,,,,,,,,,
2145904693,Twelve-month health related quality of life and functional outcomes of hospitalised orthopaedic sport and active recreation injuries,,,,,,,,,,
3003401081,Σωμα αυταρkες: Tucídides y el discurso religioso,,,,,,,,,,
2934188698,Method for manufacturing insulated sectional door with extruded spacers,,,,,,,,,,
2713070350,,Joan M. Saniuk,,,,,,,,,
2422027532,,Avner Eisenberg,,,,,,,,,
2136540900,Location Determinants of Japanese Direct Investment by Industry in China,,,,,,,,,,
2678250736,,E G Dankowska,,,,,,,,,
1980990589,Control of Growth and Development of Protocorm like Body Derived from Callus by Carbon Sources in Phalaenopsis,,,,,,,,,,
746454618,Wizualizacja skutecznym wsparciem procesu sterowania i diagnostyki układów hydraulicznych,,,,,,,,,,
794996437,Exchanging internet protocol version capability information between client devices over a communications network,,,,,,,,,,
2472484470,"Annotated type catalogue of the continental fossil gastropods in the Staatliches Museum für Naturkunde Stuttgart, Germany",,,,,,,,,,
584231022,121 肝膿瘍に於ける臨床的対処方法の検討( 第21回日本消化器外科学会総会),,,,,,,,,,
2088763845,New solid modifications of nateglinide.,,,,,,,,,,
2314822183,Tidal level response to sea-level rise in the yangtze estuary,,,,,,,,,,
2307270673,Nasopharyngeal carcinoma and Epstein-Barr virus,,,,,,,,,,
2846418563,Double purpose equipment with continuous pot galvanizing and continuous annealing functions,,,,,,,,,,
2290719224,,R. P. Thom As,,,,,,,,,
2859286431,,Sahng-Moo Kim,,,,,,,,,
2755587554,,Aleksandra S. Sokolova,,,,,,,,,
2897173178,,Feng Chih-Kuo,,,,,,,,,
2910494279,,,,,,,,,Biology:0.8_Medicine:0.2,Hirsutella minnesotensis,
2122660919,,Musée Ingres,,,,,,,,,
337042599,Safety Evaluation of Special Equipment Based on Revolutionary AHP-FCE Method,,,,,,,,,,
2799532210,Laporan Tugas Akhir Peranan Kerja Cook Helper Guna Meningkatkan Kinerja Cook Di Banquet Kitchen Hotel Bumi Surabaya City Resort,,,,,,,,,,
1983058772,Modelling and experimental verification of heat dissipation mechanisms in an SU-8 electrothermal microgripper,,,,,,,,,,
2761615206,,Richard H. Foye,,,,,,,,,
344706587,,Rita Lózsa,,,,,,,,,
2986083924,,H V Smith,,,,,,,,,
2835273832,COLOR INKJET RECORDER AND METHOD OF COLOR INKJET RECORDING,,,,,,,,,,
947703836,肝臓・膵臓疾患 (特集 アフェレシス療法 : 新たな100年に向けて) -- (適応となる疾患とその実際),,,,,,,,,,
2797284436,Biodegradable Ingredient-Based Emulgel Loaded with Ketoprofen Nanoparticles,,,,,,,,,,
164806952,Mobile Learning on the Campus and Beyond,,,,,,,,,,
2561163542,,Benjamin Gurdus,,,,,,,,,
2117254559,"The chemical composition of surface snow in the Arctic: Examining marine, terrestrial, and atmospheric influences",,,,,,,,,,
2928414372,VIRTUAL STOCK MARKET ENVIRONMENT,,,,,,,,,,
2104938287,Superconducting properties and chemical composition of NbTiN thin films with different thickness,,,,,,,,,,
712502478,,Kevin M. Sorbello,,,,,,,,,
2254226222,,夏茵英,,,,,,,,,
2526452708,Réapplication spontanée d'un décollement de rétine rhegmatogène,,,,,,,,,,
2642738151,,M Cozzani,,,,,,,,,
1589819338,The Influence of Violent Behavior and Victimization at School on Psychological Distress: The Role of Parents and Teachers,,,,,,,,,,
2273934224,Intravenous self-administration of phencyclidine and related compounds in the dog.,,,,,,,,,,
2207724256,"An Essay, Taking Antitrust to Patent School: The Instance of Pay-for-Delay Settlements",,,,,,,,,,
1516700148,The Encyclopedia of Christian Civilization,,,,,,,,,,
1510144898,Psychometric properties of the work environment impact scale: a cross-cultural study,,,,,,,,,,
2022611459,"Lord Durham: A Biography of John George Lambton, First Earl of Durham",,,,,,,,,,
2367102445,Reuse Technique of Used Heat of Fume of Galvanization Heating Oven,,,,,,,,,,
2431063661,,R.G. Johnson,,,,,,,,,
91751934,Колаборативно обучение. Колаборативна „он лайн” работа по проекти за електронно и дистанционно обучение,,,,,,,,,,
2867985782,Continuous shooting device of scalp clip-gun,,,,,,,,,,
2237577195,,Tatiana Ramminger,,,,,,,,,
2908110665,,ワーナー フォムヴェーク、トニー,,,,,,,,,
2305592957,Lotus and the Machine: architecture for the symbiosis of cities and urban hydrology,,,,,,,,,,
1996766304,Foal rotavirus — can we learn anything from calf scour?,,,,,,,,,,
2828135444,Suspended ceiling's mounting structure,,,,,,,,,,
2724390448,,Tj Abraham,,,,,,,,,
3015545480,Classification of adherence of CPAP users: a four-group comparison based on utilization rate and mean usage time on usage days,,,,,,,,,,
2938097701,,Ranjit N. Notani,,,,,,,,,
2430027599,Subacute providers offer the flexibility managed care organizations seek.,,,,,,,,,,
2658072853,,Siamak Najjar Karimi,,,,,,,,,
2788017616,Relation between the modori phenomenon [heat induced gel degradation] and myosin heavy chain breakdown in threadfin-bream gel,,,,,,,,,,
2138908903,,Renato Goldenberg,,,,,,,,,
2312897333,"Book Review: Dying, Death and Disposal. Edited by Gilbert Cope. SPCK, 1970. vii+119 pp. 75p.; Now is the Time: Changing Church Structures. By Paul R. Clifford. Collins, 1970. 190 pp. £1.75.Dying, Death and Disposal. Edited by CopeGilbert. SPCK, 1970. vii+119 pp. 75p.; Now is the Time: Changing Church Structures. By CliffordPaul R.. Collins, 1970. 190 pp. £1.75.",,,,,,,,,,
2247776937,Method of treating tobacco,,,,,,,,,,
2604583485,,Shaker Abartavi,,,,,,,,,
3029345967,血浆降钙素原水平能鉴别脓毒性和非脓毒性急性肺损伤并能预测其预后,,,,,,,,,,
2811164850,,Joost J. Oppenheim,,,,,,,,,
2522053110,Inter-variability of knee ligaments attachment sites position determination based on MRI scan images,,,,,,,,,,
2851627776,Sit alarm for a long time,,,,,,,,,,
2746652808,"17 Alpha Hydroxylase, 17-20 Lyase Deficiency, a Case with Hypocalcemic Symptoms",,,,,,,,,,
177272001,"2F17 地域イノベーションシステムにおける国立大学 : 共同研究を介した産学官連携ネットワークの可視化(産官学連携(4),一般講演,第22回年次学術大会)",,,,,,,,,,
3000073268,Metallography – an Introduction,,,,,,,,,,
2999343254,微小乳頭状膀胱移行上皮癌の2例 | 文献情報 | J-GLOBAL 科学技術総合リンクセンター,,,,,,,,,,
3029792003,PET technology for drug development in psychiatry.,,,,,,,,,,
2092256472,"Erratum and Addendum: Analysis of the far infrared H2–He spectrum [J. Chem. Phys. 77, 4933 (1982)]",,,,,,,,,,
2859682926,FREMGANGSMAADE TIL DYRKNING AF EMBRYONER,,,,,,,,,,
2322938243,Naturalists of the Southwest At the Turn of the Century,,,,,,,,,,
2846241684,,Cao Zhiqiong Liao,,,,,,,,,
2905465252,Dynamics and performance of decentralized portfolios with size-induced fund flows,,,,,,,,,,
2827221053,,Meyer Andreas,,,,,,,,,
2431772719,,Yasaman Samaei,,,,,,,,,
2906688811,DESAIN KENDALI PEMANAS MENGGUNAKAN ALGORITMA PID PADA PLC OMRON,,,,,,,,,,
2838296894,LED multi-purpose street lamp,,,,,,,,,,
1504787546,Alternativas de solución a las inversiones del sistema privado de pensiones en el Perú en el periodo: 1996 - 2003,,,,,,,,,,
2737230557,,P N Preenu,,,,,,,,,
2496676493,,Wang Mao,,,,,,,,,
2567419803,Satellite Transmission of Oceanographic Data,,,,,,,,,,
2883180324,,K Sadaiah,,,,,,,,,
1980327415,Criteria for the recurrence or transience of stochastic process. I,,,,,,,,,,
2174637781,Gastroenterology at the Surgical Forum in 1967,,,,,,,,,,
2643333233,,J.B. Wood,,,,,,,,,
2555486383,"HUB-KIPPVORRICHTUNG ZUM ENTLEEREN VON BEHAELTERN IN SAMMELBEHAELTER, INSBESONDERE VON MUELLBEHAELTERN IN MUELLSAMMELFAHRZEUGE.",,,,,,,,,,
2882361357,Direct-drive double shaft precision rotary table,,,,,,,,,,
3026283682,LibGuides: Nursing Instruments & Measurements: Web Sites,,,,,,,,,,
1558422035,The Liturgical Aspects of Reconciliation in the Pauline Corpus,,,,,,,,,,
437737436,,E.N. Rooijackers,,,,,,,,,
2573275775,,Sarah Kerle,,,,,,,,,
2325438473,,E. Harry Botterell,,,,,,,,,
2058702000,The enhancement of photoluminescence characteristics of Eu-doped barium strontium silicate phosphor particles by co-doping materials,,,,,,,,,,
2833669695,Apparatus for obtaining and reuse of adequate statistic and expertise information for strategic decision with computer support,,,,,,,,,,
2868343684,Externally-applied heat-temperature therapeutic health-care bag with Chinese medicine,,,,,,,,,,
2393396249,[Long-term follow-up on disc renarrowing after anterior lumbar interbody fusion with autogenous tricortical iliac crest graft].,,,,,,,,,,
2158976960,,Enid Alston,,,,,,,,,
2765425093,,Codou Samba,,,,,,,,,
644341736,,Kirk Lightsey,,,,,,,,,
3017911221,,Pang Jinhong,,,,,,,,,
2657134595,,R.A. Togun,,,,,,,,,
2573965779,,K Lillquist,,,,,,,,,
3029726553,A clinical study of inhibition of after-catalract with retinoic acid,,,,,,,,,,
2944683472,,Maurice Hall,,,,,,,,,
