patent_id,inventor_sequence,inventor_id,disambig_inventor_name_first,disambig_inventor_name_last,male_flag,attribution_status,location_id
7010331,4,fl:ga_ln:shaanan-1,Gad,Shaanan,1.0,1,808619a7-16c8-11ed-9b5f-1234bde3cd05
6733114,0,fl:at_ln:kobayashi-6,Atsushi,Kobayashi,0.0,1,9da826c4-16c8-11ed-9b5f-1234bde3cd05
7264788,1,fl:pa_ln:atanassova-1,Paolina,Atanassova,0.0,1,cc87f4a7-16c7-11ed-9b5f-1234bde3cd05
8381458,3,fl:st_ln:driesse-1,Steven M.,Driesse,1.0,1,0e7d2073-16c8-11ed-9b5f-1234bde3cd05
4097451,1,fl:eu_ln:dibella-1,Eugene P.,Di Bella,1.0,1,05dcd268-16c8-11ed-9b5f-1234bde3cd05
11325059,2,fl:w._ln:delano-1,W. Beale,Delano,1.0,1,e1d4ebae-16c7-11ed-9b5f-1234bde3cd05
4360883,0,fl:ko_ln:ejiri-1,Koichi,Ejiri,1.0,1,6de5356f-16c8-11ed-9b5f-1234bde3cd05
11451448,0,fl:ma_ln:krishnamoorthy-5,Madhusudhanan,Krishnamoorthy,,98,81a9be44-16c8-11ed-9b5f-1234bde3cd05
7767829,0,fl:mi_ln:cooper-21,Michael Edward,Cooper,1.0,1,9fe72b05-16c8-11ed-9b5f-1234bde3cd05
10391947,0,fl:ti_ln:dexter-3,Tim,Dexter,1.0,1,6dd19528-16c8-11ed-9b5f-1234bde3cd05
11402687,2,fl:br_ln:rothenberg-2,Bret,Rothenberg,1.0,1,b86c5343-16c7-11ed-9b5f-1234bde3cd05
4101906,1,fl:pa_ln:simon-6,Paul,Simon,1.0,1,a26e22db-16c8-11ed-9b5f-1234bde3cd05
9966485,0,fl:jo_ln:kim-192,Jong Hyun,Kim,1.0,1,1aeb3c64-16c8-11ed-9b5f-1234bde3cd05
5910630,2,fl:ja_ln:nelsen-1,Janet,Nelsen,0.0,1,c107103b-16c7-11ed-9b5f-1234bde3cd05
4654312,0,fl:ch_ln:chang-808,Chin-Hai,Chang,1.0,1,b86c5343-16c7-11ed-9b5f-1234bde3cd05
7745905,0,fl:ta_ln:iwamoto-15,Takeshi,Iwamoto,1.0,1,42f90495-16c8-11ed-9b5f-1234bde3cd05
10468590,1,fl:mu_ln:pinarbasi-1,Mustafa,Pinarbasi,1.0,1,c345f536-16c7-11ed-9b5f-1234bde3cd05
11323472,2,fl:at_ln:mahadik-1,Atif,Mahadik,1.0,1,c402c9a6-16c7-11ed-9b5f-1234bde3cd05
6116357,2,fl:wi_ln:conn-2,William M.,Conn,1.0,1,dbff0dc7-16c7-11ed-9b5f-1234bde3cd05
10266563,0,fl:je_ln:maloisel-1,Jean-Luc,Maloisel,1.0,1,3eb2c062-16c8-11ed-9b5f-1234bde3cd05
11084307,1,fl:ti_ln:stalling-1,Timo,Stalling,1.0,1,4ce165fe-16c8-11ed-9b5f-1234bde3cd05
5713630,0,fl:pr_ln:kvalvik-1,Prerna J.,Kvalvik,0.0,1,e42a48eb-16c7-11ed-9b5f-1234bde3cd05
D600767,0,fl:ro_ln:horacek-2,Robert J.,Horacek,1.0,1,c1bffd96-16c7-11ed-9b5f-1234bde3cd05
4199378,0,fl:jo_ln:vangils-1,Johannes A. A.,van Gils,1.0,1,789bce50-16c8-11ed-9b5f-1234bde3cd05
10929900,2,fl:ta_ln:hines-1,Tara,Hines,0.0,1,92237ca2-16c8-11ed-9b5f-1234bde3cd05
9215113,2,fl:hs_ln:tsai-19,Hsiao-Ping,Tsai,1.0,1,13f05eea-16c8-11ed-9b5f-1234bde3cd05
7414822,1,fl:ta_ln:mandai-1,Tadao,Mandai,1.0,1,9dee05a7-16c8-11ed-9b5f-1234bde3cd05
D416684,0,fl:co_ln:nykoluk-1,Cory O.,Nykoluk,1.0,1,13f05eea-16c8-11ed-9b5f-1234bde3cd05
4564786,3,fl:ch_ln:rehkopf-1,Charles H.,Rehkopf,1.0,1,02bfc36f-16c8-11ed-9b5f-1234bde3cd05
10561464,1,fl:sh_ln:levy-11,Shaul,Levy,,99,9c0a9067-16c8-11ed-9b5f-1234bde3cd05
7714014,3,fl:zh_ln:xu-46,Zhidong,Xu,1.0,1,4affd925-16c8-11ed-9b5f-1234bde3cd05
8638504,8,fl:ch_ln:whitmer-2,Charles,Whitmer,1.0,1,932fff70-16c8-11ed-9b5f-1234bde3cd05
7257872,0,fl:do_ln:shim-5,Dong Il,Shim,1.0,1,1aeb68dd-16c8-11ed-9b5f-1234bde3cd05
7108915,0,fl:ed_ln:adams-23,Edward William,Adams,1.0,1,4affd925-16c8-11ed-9b5f-1234bde3cd05
6469202,2,fl:ma_ln:motofuji-1,Masahiro,Motofuji,1.0,1,9defebc5-16c8-11ed-9b5f-1234bde3cd05
5082027,0,fl:jo_ln:stanley-20,John,Stanley,1.0,1,f058666f-16c7-11ed-9b5f-1234bde3cd05
4807590,0,fl:we_ln:evans-3,Wendell K.,Evans,1.0,1,f7ce6535-16c7-11ed-9b5f-1234bde3cd05
11334323,3,fl:to_ln:brugler-1,Tom,Brugler,,98,ff7cb322-16c7-11ed-9b5f-1234bde3cd05
10442776,3,fl:je_ln:thomason-2,Jennifer R.,Thomason,0.0,1,1d2341a6-16c8-11ed-9b5f-1234bde3cd05
8454974,2,fl:je_ln:eugenolsen-1,Jesper,Eugen-Olsen,1.0,1,bab0afc5-16c7-11ed-9b5f-1234bde3cd05
5897594,0,fl:pi_ln:martin-7,Pierre,Martin,1.0,1,77942bd7-16c8-11ed-9b5f-1234bde3cd05
11381524,2,fl:ki_ln:uppunda-1,Kishan Kumar Kotari,Uppunda,1.0,1,8df5a478-49af-11ed-9879-1234bde3cd05
8214008,2,fl:ro_ln:bartecki-1,Robert-Michael,Bartecki,1.0,1,0471fb41-16c8-11ed-9b5f-1234bde3cd05
10706897,0,fl:ch_ln:varanasi-2,Chandra C.,Varanasi,1.0,1,d22abcd6-16c7-11ed-9b5f-1234bde3cd05
9276343,0,fl:ke_ln:nakamura-38,Keisuke,Nakamura,1.0,1,42f90495-16c8-11ed-9b5f-1234bde3cd05
9646997,0,fl:li_ln:yan-38,Liangchen,Yan,,98,3b444e27-16c8-11ed-9b5f-1234bde3cd05
6511713,1,fl:gw_ln:swei-1,Gwo S.,Swei,1.0,1,fe4baa59-16c7-11ed-9b5f-1234bde3cd05
8640238,0,fl:st_ln:brueckner-1,Stephen K.,Brueckner,1.0,1,04d946c2-16c8-11ed-9b5f-1234bde3cd05
9225448,3,fl:jo_ln:ahn-94,Joon Kui,Ahn,1.0,1,1aeb68dd-16c8-11ed-9b5f-1234bde3cd05
4826246,0,fl:pa_ln:meeker-1,Paul K.,Meeker,1.0,1,f27a6544-16c7-11ed-9b5f-1234bde3cd05
8865182,1,fl:je_ln:alexander-27,Jeff,Alexander,0.0,1,1893009c-16c8-11ed-9b5f-1234bde3cd05
8652131,5,fl:ar_ln:wu-1,Artie,Wu,0.0,1,0712f582-16c8-11ed-9b5f-1234bde3cd05
9613859,0,fl:an_ln:lakshmanan-1,Annamalai,Lakshmanan,1.0,1,c402c9a6-16c7-11ed-9b5f-1234bde3cd05
7338305,2,fl:an_ln:hidalgo-4,Anthony,Hidalgo,1.0,1,c3f6ebca-16c7-11ed-9b5f-1234bde3cd05
8521440,0,fl:w._ln:hillis-1,W. Daniel,Hillis,1.0,1,c3f6661c-16c7-11ed-9b5f-1234bde3cd05
9047972,0,fl:ma_ln:helm-9,Mark A.,Helm,1.0,1,10f75bbf-16c8-11ed-9b5f-1234bde3cd05
8680392,0,fl:ju_ln:kang-153,Juwan,Kang,1.0,1,1aeb3c64-16c8-11ed-9b5f-1234bde3cd05
11293078,2,fl:vi_ln:deshmane-1,Vishwanath,Deshmane,1.0,1,fe1df660-16c7-11ed-9b5f-1234bde3cd05
8533298,1,fl:ka_ln:ozawa-17,Kaitaku,Ozawa,1.0,1,9defc227-16c8-11ed-9b5f-1234bde3cd05
6523678,3,fl:fr_ln:thimmel-1,Frederick H.,Thimmel,1.0,1,e6ac6583-16c7-11ed-9b5f-1234bde3cd05
7511193,1,fl:mi_ln:roach-4,Michael Thomas,Roach,1.0,1,d206a3b9-16c7-11ed-9b5f-1234bde3cd05
6881759,2,fl:je_ln:perregaard-1,Jens,Perregaard,1.0,1,43b3adc7-16c8-11ed-9b5f-1234bde3cd05
D746728,0,fl:br_ln:smith-64,Brian J.,Smith,0.0,1,f192de51-16c7-11ed-9b5f-1234bde3cd05
D960471,0,fl:xi_ln:yu-33,Xintong,Yu,,98,a26e4435-16c8-11ed-9b5f-1234bde3cd05
5410340,1,fl:ma_ln:cellura-1,Mark A.,Cellura,1.0,1,f9f14c86-16c7-11ed-9b5f-1234bde3cd05
6104659,1,fl:to_ln:uchida-26,Toshiya,Uchida,1.0,1,1c0a3d5a-16c8-11ed-9b5f-1234bde3cd05
8051086,0,fl:ch_ln:jeffs-2,Christopher J.,Jeffs,1.0,1,f17e032f-16c7-11ed-9b5f-1234bde3cd05
11262048,0,fl:so_ln:wouter-1,Soer,Wouter,,98,25904a6e-16c8-11ed-9b5f-1234bde3cd05
5422384,1,fl:gr_ln:exarhos-1,Gregory J.,Exarhos,1.0,1,a52d8c41-16c8-11ed-9b5f-1234bde3cd05
PP29424,0,fl:ra_ln:jackson-18,Ray,Jackson,0.0,1,e6ac779d-16c7-11ed-9b5f-1234bde3cd05
7662272,7,fl:ke_ln:marcell-1,Kevin F.,Marcell,1.0,1,d929a955-16c7-11ed-9b5f-1234bde3cd05
10772619,1,fl:ba_ln:bracy-2,Barton W.,Bracy,1.0,1,aa1acfad-16c8-11ed-9b5f-1234bde3cd05
6440116,1,fl:to_ln:otsubo-6,Toshifumi,Otsubo,1.0,1,2202427a-16c8-11ed-9b5f-1234bde3cd05
6990549,2,fl:ha_ln:hartjes-2,Harry,Hartjes,1.0,1,c8ea0862-16c7-11ed-9b5f-1234bde3cd05
6436803,2,fl:th_ln:miller-23,Thomas R.,Miller,1.0,1,04742a5c-16c8-11ed-9b5f-1234bde3cd05
D842543,0,fl:ch_ln:ramm-3,Christopher,Ramm,1.0,1,0a999058-16c8-11ed-9b5f-1234bde3cd05
9215092,0,fl:xi_ln:lin-165,Xiaotong,Lin,,99,c39d6412-16c7-11ed-9b5f-1234bde3cd05
8846436,3,fl:ju_ln:iwata-6,Junji,Iwata,1.0,1,1d2251c8-16c8-11ed-9b5f-1234bde3cd05
4242979,0,fl:ki_ln:shima-3,Kiyoshi,Shima,1.0,1,1d2251c8-16c8-11ed-9b5f-1234bde3cd05
9695713,1,fl:ye_ln:shteyman-2,Yevgeniy,Shteyman,,99,f4007c5e-16c7-11ed-9b5f-1234bde3cd05
10973175,2,fl:pa_ln:culleton-1,Paul David,Culleton,1.0,1,15c7054e-16c8-11ed-9b5f-1234bde3cd05
11324083,0,fl:mu_ln:rahman-22,Muhammad Shahir,Rahman,1.0,1,12c9bbe6-16c8-11ed-9b5f-1234bde3cd05
6766935,1,fl:jo_ln:witzigreuter-1,John,Witzigreuter,1.0,1,ec47b49b-16c7-11ed-9b5f-1234bde3cd05
11413250,6,fl:ch_ln:blizzard-2,Charles D.,Blizzard,,98,072f081b-16c8-11ed-9b5f-1234bde3cd05
4963649,0,fl:wi_ln:wright-14,William E.,Wright,1.0,1,de2cad5e-16c7-11ed-9b5f-1234bde3cd05
10253399,0,fl:mi_ln:braun-12,Michael,Braun,1.0,1,8a44ae51-16c8-11ed-9b5f-1234bde3cd05
8660392,3,fl:yu_ln:wen-24,Yunsheng,Wen,0.0,1,93778f03-16c8-11ed-9b5f-1234bde3cd05
D805046,4,fl:ji_ln:zhu-35,Jianfang,Zhu,,98,12c9bbe6-16c8-11ed-9b5f-1234bde3cd05
D839110,0,fl:ky_ln:anderson-2,Kyle C.,Anderson,0.0,1,a5099303-16c8-11ed-9b5f-1234bde3cd05
9101078,6,fl:ro_ln:simons-5,Robert E.,Simons,1.0,1,8d409a29-16c8-11ed-9b5f-1234bde3cd05
9108936,0,fl:gr_ln:bahrenberg-1,Gregor,Bahrenberg,1.0,1,b9396da2-16c7-11ed-9b5f-1234bde3cd05
D567006,0,fl:jr_ln:bodum-1,Jørgen,Bodum,1.0,1,1997f41e-16c8-11ed-9b5f-1234bde3cd05
11294476,0,fl:do_ln:wuu-1,Dong-Sing,Wuu,1.0,1,90e7ba7e-16c8-11ed-9b5f-1234bde3cd05
6470698,4,fl:ma_ln:tomomura-1,Masanobu,Tomomura,1.0,1,1d2251c8-16c8-11ed-9b5f-1234bde3cd05
7806452,1,fl:pe_ln:kekich-1,Peter,"Kekich, Jr.",1.0,1,247fba11-16c8-11ed-9b5f-1234bde3cd05
10501943,0,fl:ro_ln:peterson-18,Robert L.,Peterson,1.0,1,eb476345-16c7-11ed-9b5f-1234bde3cd05
11382409,0,fl:uw_ln:jungnickel-1,Uwe,Jungnickel,1.0,1,6d583a25-16c8-11ed-9b5f-1234bde3cd05
9941588,1,fl:ch_ln:heng-11,Chew Chwee,Heng,1.0,1,8801128f-16c8-11ed-9b5f-1234bde3cd05
7272599,2,fl:sh_ln:muthukrishnan-3,Shanmugavelayutham,Muthukrishnan,1.0,1,fe1dd7c7-16c7-11ed-9b5f-1234bde3cd05
6341548,2,fl:ta_ln:chikamoto-3,Tadanobu,Chikamoto,1.0,1,8bf1423e-16c8-11ed-9b5f-1234bde3cd05
7356232,2,fl:an_ln:yablon-1,Andrew D.,Yablon,1.0,1,0bf8c89d-16c8-11ed-9b5f-1234bde3cd05
11430958,0,fl:to_ln:yamaguchi-29,Tomoya,Yamaguchi,1.0,1,1d2251c8-16c8-11ed-9b5f-1234bde3cd05
9032678,3,fl:ni_ln:whitney-1,Nikki J.,Whitney,0.0,1,50dd843e-16c8-11ed-9b5f-1234bde3cd05
4350540,0,fl:lo_ln:allegra-1,Louis K.,Allegra,1.0,1,8f1bf891-16c8-11ed-9b5f-1234bde3cd05
11258120,1,fl:hy_ln:kwon-172,Hyukjae,Kwon,,98,3eea8bf8-16c8-11ed-9b5f-1234bde3cd05
4115630,2,fl:ja_ln:dunlop-3,James D.,Dunlop,1.0,1,03365cfe-16c8-11ed-9b5f-1234bde3cd05
8541833,1,fl:an_ln:mauder-1,Anton,Mauder,1.0,1,881e5e6e-16c8-11ed-9b5f-1234bde3cd05
10344757,1,fl:ca_ln:bartkowiak-1,Carrie,Bartkowiak,0.0,1,eba6d3c4-16c7-11ed-9b5f-1234bde3cd05
4808084,2,fl:ki_ln:namura-1,Kiyoshi,Namura,1.0,1,8a6de2aa-16c8-11ed-9b5f-1234bde3cd05
10381108,0,fl:ch_ln:zhou-135,Charles Jianping,Zhou,,98,a26e2a3b-16c8-11ed-9b5f-1234bde3cd05
9335091,1,fl:qi_ln:ma-45,Qi,Ma,,98,d803920d-16c7-11ed-9b5f-1234bde3cd05
10062042,3,fl:fr_ln:smith-85,Frank T.,Smith,1.0,1,bd140bde-16c7-11ed-9b5f-1234bde3cd05
10726211,4,fl:ma_ln:choate-1,Matthew Darren,Choate,1.0,1,7db468e1-16c8-11ed-9b5f-1234bde3cd05
5972342,5,fl:da_ln:reisdorf-1,Daniel,Reisdorf,1.0,1,4611edac-16c8-11ed-9b5f-1234bde3cd05
8618554,3,fl:pr_ln:kulkarni-30,Pranita,Kulkarni,,99,05e3ea25-16c8-11ed-9b5f-1234bde3cd05
6942715,2,fl:ke_ln:kato-18,Kenichi,Kato,1.0,1,1d2251c8-16c8-11ed-9b5f-1234bde3cd05
7106750,4,fl:mi_ln:gardner-9,Michael Joseph,Gardner,1.0,1,cf7231b6-16c7-11ed-9b5f-1234bde3cd05
11163299,2,fl:ma_ln:emura-2,Masafumi,EMURA,,98,42f90495-16c8-11ed-9b5f-1234bde3cd05
11320274,4,fl:am_ln:moradganjeh-1,Amid,Moradganjeh,1.0,1,4affd925-16c8-11ed-9b5f-1234bde3cd05
7984859,0,fl:ma_ln:goodwin-16,Marcus S.,Goodwin,0.0,1,eba70448-16c7-11ed-9b5f-1234bde3cd05
10290891,4,fl:an_ln:choi-12,Andrew,Choi,1.0,1,c6999d14-16c7-11ed-9b5f-1234bde3cd05
7608704,4,fl:an_ln:swarnakar-1,Anita,Swarnakar,0.0,1,4affd925-16c8-11ed-9b5f-1234bde3cd05
5439097,5,fl:ka_ln:shibayama-8,Katsutoshi,Shibayama,1.0,1,8d09bc30-16c8-11ed-9b5f-1234bde3cd05
D639883,0,fl:ry_ln:roach-1,Ryan L.,Roach,1.0,1,c6c6afd0-16c7-11ed-9b5f-1234bde3cd05
10400391,4,fl:da_ln:zoppitelli-1,David,Zoppitelli,1.0,1,9ac54bd4-16c8-11ed-9b5f-1234bde3cd05
D922596,2,fl:ma_ln:portiansky-1,Maria,Portiansky,0.0,1,72bdd31a-16c8-11ed-9b5f-1234bde3cd05
8249890,4,fl:pe_ln:liccardo-1,Peter,Liccardo,1.0,1,1c0a0a8c-16c8-11ed-9b5f-1234bde3cd05
10938989,0,fl:mi_ln:johnston-20,Michael,Johnston,1.0,1,f44629d1-16c7-11ed-9b5f-1234bde3cd05
7743478,2,fl:ma_ln:koorn-1,Martin,Koorn,1.0,1,a05c1791-16c8-11ed-9b5f-1234bde3cd05
D777589,1,fl:wi_ln:johnson-49,William G.,Johnson,1.0,1,e2ba2e4d-16c7-11ed-9b5f-1234bde3cd05
11125796,3,fl:mo_ln:asefi-1,Mohammad,Asefi,1.0,1,8796a285-16c8-11ed-9b5f-1234bde3cd05
10488939,7,fl:yo_ln:smolin-1,Yoni,Smolin,1.0,1,816650e7-16c8-11ed-9b5f-1234bde3cd05
10780187,0,fl:hy_ln:kang-58,Hyun Wook,Kang,,98,6c4b1d13-16c8-11ed-9b5f-1234bde3cd05
5021997,1,k9tdfhzhk9z7hxnm8whj65pe6,Owen R.,Fonorow,1.0,1,e223fa34-16c7-11ed-9b5f-1234bde3cd05
5975146,2,fl:cl_ln:tigerfeldt-1,Claes Staffan,Tigerfeldt,1.0,1,f2f16756-16c7-11ed-9b5f-1234bde3cd05
9142787,4,fl:st_ln:toffanin-1,Stefano,Toffanin,1.0,1,73c8f8e9-16c8-11ed-9b5f-1234bde3cd05
10103505,0,fl:ma_ln:izaki-1,Manabu,Izaki,1.0,1,1d2251c8-16c8-11ed-9b5f-1234bde3cd05
10914763,3,fl:st_ln:moureaux-1,Steve,Moureaux,1.0,1,452ccbab-16c8-11ed-9b5f-1234bde3cd05
10022786,4,fl:ro_ln:guffey-1,Roland Earl,GUFFEY,1.0,1,e79f289c-16c7-11ed-9b5f-1234bde3cd05
10060608,0,fl:ta_ln:lee-329,Tai-Woo,Lee,1.0,1,75436e0d-16c8-11ed-9b5f-1234bde3cd05
D676268,2,fl:ta_ln:araki-20,Takamasa,Araki,,98,42f90495-16c8-11ed-9b5f-1234bde3cd05
9679144,1,fl:jo_ln:vilk-1,John,Vilk,1.0,1,0802c8ce-16c8-11ed-9b5f-1234bde3cd05
8921287,2,fl:sh_ln:matsui-39,Shigeki,Matsui,1.0,1,1d2251c8-16c8-11ed-9b5f-1234bde3cd05
5421972,0,fl:th_ln:hickey-4,Thomas P.,Hickey,1.0,1,4e49a0a0-16c8-11ed-9b5f-1234bde3cd05
PP33738,2,fl:ra_ln:jacobs-5,Raymond L.,"Jacobs, III",0.0,1,13117154-16c8-11ed-9b5f-1234bde3cd05
6870894,1,fl:ta_ln:lou-4,Tak Pui,Lou,1.0,1,b21cc8f7-16c7-11ed-9b5f-1234bde3cd05
8032893,5,fl:ru_ln:pohlan-1,Rudolf,Pohlan,1.0,1,31f42cd1-16c8-11ed-9b5f-1234bde3cd05
7051004,3,fl:pa_ln:capitant-1,Patrice,Capitant,1.0,1,b86c5343-16c7-11ed-9b5f-1234bde3cd05
4304032,0,fl:de_ln:macmillan-1,Deane B.,MacMillan,,99,f442979f-16c7-11ed-9b5f-1234bde3cd05
8623815,2,fl:qu_ln:pham-20,Quang Toan,Pham,1.0,1,9248f583-16c8-11ed-9b5f-1234bde3cd05
5856939,0,fl:mi_ln:seyyedy-2,Mirmajid,Seyyedy,,99,8e6e9342-16c8-11ed-9b5f-1234bde3cd05
10854822,3,fl:ta_ln:fujiyama-3,Takahiro,Fujiyama,1.0,1,2106df91-16c8-11ed-9b5f-1234bde3cd05
7342647,0,wl5gmypckx7z1zjwhaqxypul5,Clinton T.,McNeely,1.0,1,ccb58bf7-16c7-11ed-9b5f-1234bde3cd05
8057758,3,fl:ka_ln:ericson-1,Katya,Ericson,0.0,1,f6a1862a-16c7-11ed-9b5f-1234bde3cd05
7516456,0,fl:ma_ln:aguilar-4,Maximino,Aguilar,,99,1811f8b9-16c8-11ed-9b5f-1234bde3cd05
11433065,1,fl:yi_ln:liu-151,Yi,Liu,1.0,1,1893009c-16c8-11ed-9b5f-1234bde3cd05
6168829,1,fl:fr_ln:smith-24,Francis R.,Smith,1.0,1,5550e7dc-16c8-11ed-9b5f-1234bde3cd05
5701561,0,fl:th_ln:speckhard-1,Thomas A.,Speckhard,1.0,1,ddf15217-16c7-11ed-9b5f-1234bde3cd05
10950774,4,fl:ia_ln:kinloch-1,Ian,Kinloch,1.0,1,57bc98c2-16c8-11ed-9b5f-1234bde3cd05
8680059,1,fl:ro_ln:benner-3,Robbert,Benner,1.0,1,169be61a-16c8-11ed-9b5f-1234bde3cd05
10976679,4,fl:ke_ln:yamawaki-3,Kentaro,Yamawaki,1.0,1,a11bbb34-16c8-11ed-9b5f-1234bde3cd05
D250456,0,fl:ma_ln:fishman-2,Martin B.,Fishman,1.0,1,099466fc-16c8-11ed-9b5f-1234bde3cd05
5007718,0,fl:ju_ln:minoura-1,Jun,Minoura,1.0,1,8bf24136-16c8-11ed-9b5f-1234bde3cd05
9962062,1,fl:fa_ln:hils-1,Fabian,Hils,1.0,1,69bd53fc-16c8-11ed-9b5f-1234bde3cd05
7919299,0,fl:ni_ln:dunncoleman-1,Nigel,Dunn-Coleman,1.0,1,a26e22db-16c8-11ed-9b5f-1234bde3cd05
5949951,0,fl:jo_ln:sklar-1,Joseph H.,Sklar,1.0,1,09c8a008-16c8-11ed-9b5f-1234bde3cd05
9621724,0,fl:wi_ln:beals-2,William Michael,Beals,1.0,1,cf720441-16c7-11ed-9b5f-1234bde3cd05
D410183,0,fl:jo_ln:thomson-5,John Matthew,Thomson,1.0,1,ef619889-16c7-11ed-9b5f-1234bde3cd05
11323311,0,fl:hi_ln:takahashi-86,Hideaki,Takahashi,,98,42f90495-16c8-11ed-9b5f-1234bde3cd05
9908305,1,fl:an_ln:lazur-1,Andrew J.,Lazur,1.0,1,a52d9b27-16c8-11ed-9b5f-1234bde3cd05
4185713,1,fl:je_ln:taylor-11,Jerry A.,Taylor,,99,c7f5cfdc-16c7-11ed-9b5f-1234bde3cd05
7430343,1,fl:jo_ln:wundes-1,John,Wundes,1.0,1,10f75bbf-16c8-11ed-9b5f-1234bde3cd05
11039568,4,fl:ja_ln:wright-3,Jared S.,Wright,1.0,1,43ef6aa2-16c8-11ed-9b5f-1234bde3cd05
10662590,0,fl:ma_ln:biberdorf-1,Maria L.,Biberdorf,0.0,1,e029b435-16c7-11ed-9b5f-1234bde3cd05
8368670,0,fl:sh_ln:liang-52,Shi-Xu,Liang,,99,93778f03-16c8-11ed-9b5f-1234bde3cd05
9821926,2,fl:de_ln:johnson-55,Dean L.,Johnson,1.0,1,d67d3e0b-16c7-11ed-9b5f-1234bde3cd05
10134757,4,fl:su_ln:kim-75,Sun Ja,Kim,1.0,1,76390edd-16c8-11ed-9b5f-1234bde3cd05
9092871,3,fl:je_ln:lee-632,Jeongki,Lee,1.0,1,9a944c1d-16c8-11ed-9b5f-1234bde3cd05
7772068,0,fl:mi_ln:hsueh-3,Ming-Hsiang,Hsueh,1.0,1,90eaa921-16c8-11ed-9b5f-1234bde3cd05
5000862,0,fl:jo_ln:waynick-1,John A.,Waynick,1.0,1,e6d45b57-16c7-11ed-9b5f-1234bde3cd05
4069641,0,vl6dbvm6ysa5nbupd04o70waq,Theodore M.,DeZutter,1.0,1,d48bb8a8-16c7-11ed-9b5f-1234bde3cd05
4226170,0,fl:od_ln:christensson-1,Od W.,Christensson,1.0,1,7dd9f1b9-16c8-11ed-9b5f-1234bde3cd05
10111361,0,fl:ar_ln:magcale-1,Arnold,Magcale,1.0,1,c312e3d5-16c7-11ed-9b5f-1234bde3cd05
10523671,0,fl:st_ln:whitman-1,Stewart,Whitman,0.0,1,92237ca2-16c8-11ed-9b5f-1234bde3cd05
4491815,3,fl:ka_ln:sakurai-25,Kazuhiro,Sakurai,1.0,1,119b4058-16c8-11ed-9b5f-1234bde3cd05
9244297,1,fl:vl_ln:presniakov-1,Vladimir,Presniakov,1.0,1,1e5e3fe0-16c8-11ed-9b5f-1234bde3cd05
8792007,0,fl:ta_ln:oshima-19,Takeo,Oshima,1.0,1,1d2251c8-16c8-11ed-9b5f-1234bde3cd05
5840351,1,fl:ke_ln:ihara-1,Keisuke,Ihara,1.0,1,39bc2127-16c8-11ed-9b5f-1234bde3cd05
10726060,4,fl:na_ln:rose-3,Nathan,Rose,1.0,1,5836da24-16c8-11ed-9b5f-1234bde3cd05
7063095,3,fl:th_ln:harris-26,Thomas L.,Harris,1.0,1,d6f48e6f-16c7-11ed-9b5f-1234bde3cd05
3980503,1,fl:th_ln:bustard-1,Thomas S.,Bustard,1.0,1,fbad5ffb-16c7-11ed-9b5f-1234bde3cd05
6217264,3,fl:wo_ln:sung-6,Wook Jung,Sung,1.0,1,76555fd9-16c8-11ed-9b5f-1234bde3cd05
9252576,0,fl:ta_ln:okuhara-7,Takashi,Okuhara,1.0,1,3c48a799-16c8-11ed-9b5f-1234bde3cd05
8140707,2,fl:sa_ln:bak-1,Sang-Man,Bak,1.0,1,75436e0d-16c8-11ed-9b5f-1234bde3cd05
10865223,0,fl:br_ln:green-2,Brent E.,Green,1.0,1,71530cf5-16c8-11ed-9b5f-1234bde3cd05
7653658,0,fl:hi_ln:miyachi-5,Hiroki,Miyachi,1.0,1,1d2251c8-16c8-11ed-9b5f-1234bde3cd05
10829288,0,fl:an_ln:farstad-1,Andre,Farstad,1.0,1,f7ce6535-16c7-11ed-9b5f-1234bde3cd05
6135327,0,fl:st_ln:post-9,Steven W.,Post,1.0,1,d204666c-16c7-11ed-9b5f-1234bde3cd05
5768392,0,fl:da_ln:graupe-1,Daniel,Graupe,1.0,1,e4235a04-16c7-11ed-9b5f-1234bde3cd05
6332721,0,fl:yu_ln:inokuchi-5,Yukio,Inokuchi,1.0,1,9dee57a1-16c8-11ed-9b5f-1234bde3cd05
6927325,0,fl:do_ln:keim-1,Don L.,Keim,1.0,1,d52b997d-16c7-11ed-9b5f-1234bde3cd05
8368946,1,fl:sh_ln:kashiwagi-8,Shigeru,Kashiwagi,1.0,1,42f90495-16c8-11ed-9b5f-1234bde3cd05
5659242,0,fl:fe_ln:calero-1,Fernando,Calero,1.0,1,f4141084-16c7-11ed-9b5f-1234bde3cd05
10104624,2,fl:ji_ln:jiang-78,Jing,Jiang,1.0,1,1893009c-16c8-11ed-9b5f-1234bde3cd05
6050855,3,fl:ju_ln:cabaux-1,Jules,Cabaux,1.0,1,8f5de887-16c8-11ed-9b5f-1234bde3cd05
D959443,0,fl:xi_ln:you-28,Xiaodong,You,1.0,1,3575c473-16c8-11ed-9b5f-1234bde3cd05
5106852,1,fl:si_ln:brand-2,Siegbert,Brand,1.0,1,332e8e56-16c8-11ed-9b5f-1234bde3cd05
9211542,0,fl:pa_ln:urban-1,Pawel Lukasz,Urban,1.0,1,6a7bdc61-16c8-11ed-9b5f-1234bde3cd05
4869407,1,fl:ro_ln:booth-12,Robert L.,Booth,,99,c39cff99-16c7-11ed-9b5f-1234bde3cd05
