patent_id,attorney_sequence,attorney_id,disambig_attorney_organization
5494569,0,6ee01b24f013b0c725e32c7c7ee7f4ab,
7506097,0,afa2f30fbc3d2f8b32883813082b5f1d,
8342117,0,dcf1fb6b49485076d6ed69e86b0e0048,Chapman and Cutler LLP
5419998,0,3fdf62f036db9966ccb2e3a0cbcf91b7,
8667544,0,93824a1090c32ff68d71e95bcd1a4682,"Fish & Associates, PC"
7072771,0,36fd293df9c27bd62a35ec25f4eb0534,McDermott Will & Emery LLP
6680340,1,3999779e4080360d17348208a0c59fcb,
5950409,0,3f7c0664fef059b1104feefb8bcf7b6e,Quarles & Brady LLP
9385387,0,b960017a901ceb7e9e5c588d3e84cd09,Kilpatrick Townsend & Stockton LLP
4564736,2,959aff6145be305a558ecb69e2344b31,
5605208,0,7d5c3005b60810d1f7856348fc847124,Schwartz & Weinrieb
6115929,0,06ec049e25a429cb59cff2f75ef0d915,"Frishauf, Holtz, Goodman, Langer & Chick, P.C."
6549597,0,4d830260ff398f6be6dd08c26f07c99a,
7746351,0,44423216454aad5bd9bc289ad0e5fd09,Woodcock Washburn LLP
10458362,0,dbd1e61fa644d839a9ae901a1f0cbe2b,"Burris Law, PLLC"
10767708,0,5b25c7859bd0ad397261f1b68be9763f,
9326416,0,1abe6286541f4f6757294423d5b2b729,
10517564,0,3e652e4691792b59c38e944dde008ce0,Baker Botts L.L.P.
4837476,0,223416f11e9a916c06f8cf089d87047c,"Sughrue, Mion, Zinn, Macpeak and Seas"
4444933,0,54dbf1a38931c3143fa20ddf4944889b,Millard & Cox
D887519,0,1571709702a1e3b0fdcad0ca8a124db8,Warner Norcross + Judd LLP
6384713,0,d4e3f7fd9c688f59ddcb42c7dc5ec784,
4385207,0,0a4a724ca0fbd0d8a463fdbddb5df4e0,
10199443,0,5b159169ab8fde1061d7e8f42ed00719,"H.C. Park & Associates, PLC"
D512323,1,c1c75a61ffda705e73b40abc7b3b5286,
7975008,1,e1ba84fecf15ff817ef0ac211bcb0c29,
5961608,0,a234863ccc5d44e13ecc289e7c27fa46,"Blakely, Sokoloff, Taylor & Zafman LLP"
4078413,2,cc1ac633c08d359db40dc7cd4f3982c0,
9663780,0,df4641a77429ba44724cf908990f6558,
7480819,0,c41e088085405cdc7252fd48a14603c7,Martine Penilla & Gencarella LLP
8015103,0,5d1e7e6a98f346d5d247823d6adc7949,"Schwegman, Lundberg & Woessner, P.A."
4677202,0,3f4533a0a67ca5e034ae33d8c467f95d,
D561649,0,3a518faf010cab9a4a616bbf159d9fdf,Workman Nydegger
5891844,0,22b9934eb1ceede0bfdac6aa6ac32cf1,"Jacobson, Price, Holman & Stern, PLLC"
7125065,0,54bd220cf47072bff75257b1b1b792b3,"Davidson, Davidson & Kappel, LLC"
4523602,0,00b71428c285b98a0fff172ea74a3921,"Hubbard, Thurman, Turner & Tucker"
PP15852,0,52d6e6c7eaf6b4abc9eb6a04e4ef1d62,
11218394,0,08bc73c91f1d13fb7a8ef791e6f82b51,
9746977,0,2cc093fb7ce3bf1d5cb3f9d05ee82143,Michael Best & Friedrich LLP
6712250,0,7ebe157c67afe54ef9cf0b47fc8b410e,"Greenblum & Bernstein, P.L.C."
10461143,0,9257fc099bf0c6b65d12504094463cb5,Innovation Counsel LLP
D640835,0,445840050dc0681fa1ee1b39694c27b7,
7533563,0,a9ee7491f60dee831fce1f454fac8460,"Merek, Blackmon & Voorhees, LLC"
8955606,0,bcea80e722db08ca0cb4c945e1624001,
D434312,0,80d8b9842cc022fbbe94675b39a441be,
7260456,0,0d6cfc04f3008aa5136b7ea59a316a49,Gates & Cooper LLP
5388372,0,25ff886c0a0a35a663a73d89315dfd4e,Nixon & Vanderhye
11059373,0,6ebb79e748b49b61353fd90cd785315f,BakerHostetler
9257118,0,6767bae96615619842ccf993069437a2,Brinks Gilson & Lione
11370436,0,866591366b62ea65b29b0bc6ae992df1,"Morgan, Lewis & Bockius LLP"
10031880,0,7de999fff2e6f14dbc2825fe9e4b113b,"Leydig, Voit & Mayer, Ltd."
4851915,0,cdae2b1f8f8d044bc52805bbc7a942c0,
4379818,0,6a1bad67ae513c6be8304ea674987503,
10258298,0,05bcc20ebd11c64f2dad8f395c81c298,Oliff PLC
D410067,0,52d85a8702fcc0826fed9e9d3b293cde,
D530951,0,21233b8de08d76e6fe81ee9ded440179,"Troxell Law Office, PLLC"
D497157,0,f6e6ed32d6ef14b8d27bf997de655a6d,"Banner & Witcoff, Ltd."
7724467,0,d79f1dbd6d0c044ca6ce65e544ec4193,"Greer, Burns & Crain, Ltd."
4783651,0,0e116a4e4ac09145400dbc20450ec188,Browdy and Neimark
6991200,0,453d6d9f53931a11e721618126f194a8,Merchant & Gould P.C.
5509239,1,9711db6a54e0a9855c74f15277bec32d,
D647091,0,5d1e7e6a98f346d5d247823d6adc7949,"Schwegman, Lundberg & Woessner, P.A."
7212864,0,c861cf62a70d94005a02a1ac3c397e74,"Shumaker & Sieffert, P.A."
9429972,0,36fd293df9c27bd62a35ec25f4eb0534,McDermott Will & Emery LLP
4550411,0,968c9325b421773e8a2803f550776a4a,Bacon & Thomas
D306966,0,f94c7ed31d0cda0d49ed816f1c8e3136,"Bernard, Rothwell & Brown"
7084560,0,7a9ce62b77716aa27c6455a26b8ec752,
8071437,1,fe468b54063f44ee64db4c3d57e1bbe5,
D661944,0,3b738952bf9a9547d153bc9d780fd2b6,"Millen, White, Zelano, Branigan, P.C."
10382546,0,e6f577eb0680dac0003c00a6ed8806c0,K&L Gates LLP
D915450,0,3f57a1497efffb2baf84305e42b6da71,"Thomas|Horstemeyer, LLP"
11350188,1,3737d32939a3f1581e3cba8bf0eb0adc,
D865029,0,f3ed42cb60613633eaf3b284e194c755,"Muncy, Geissler, Olds & Lowe, P.C."
5581582,0,2c73d3148f6a35fb3fa7e111721ed86c,
5489815,0,2acada707ca289f00b7dbc95de2798d7,
8766645,0,8cb395762fefb3e95cb848ec9f1f7c2b,
D861580,0,8cdfc20c7a4ef6e2bc1cd3a3cd816022,"Birch, Stewart, Kolasch & Birch, LLP"
9484811,0,27c3471b5f19ce7e83e99860ec67251f,
6726845,1,ba73131719f42351843918c528847d18,
11043238,0,db2172a216d708e286d472b37fc4c34e,"IPUSA, PLLC"
D684698,0,e6588dac19e82b25cd92b658a47e9132,
10282512,0,a18508918a7c656387e52e8bb8a18630,Faegre Baker Daniels LLP
5955947,0,fdae5c4745a66b995d3d49f533ff2da1,Flehr Hohbach Test Albritton & Herbert
6495864,0,52d85a8702fcc0826fed9e9d3b293cde,
6367373,0,0a2b0b0d0e6e7b9b0d6ecaf02c18f09b,
5246644,0,b0be7940de1b9ccdd690de4ccc78a4ef,
5260279,0,1689591938659d90a0c734aa4146373c,
10799024,1,48b58d452316c2a4051f25bb0f3f6584,"Patterson Intellectual Property Law, PC"
PP24718,0,52d6e6c7eaf6b4abc9eb6a04e4ef1d62,
10814075,0,7de999fff2e6f14dbc2825fe9e4b113b,"Leydig, Voit & Mayer, Ltd."
4536918,0,3baa4ec3c88db76e48f38cf3a0fd23e8,"Toren, McGeady, Stanger, Goldberg & Kiel"
D506340,0,ede6bf12af18c8fd41d13949718da7f8,"Coats & Bennett, P.L.LC."
8674194,0,fd5b36e2271baecff2f56d0e24235864,"Pioneer Hi-Bred Int'l., Inc."
4750495,2,23a4772d8cc65db6fedc87d4150185dd,
6960269,0,7ebe157c67afe54ef9cf0b47fc8b410e,"Greenblum & Bernstein, P.L.C."
11004005,0,e3412e962e62f82664c4d92fedcf75d3,Foley & Lardner LLP
10751608,1,1b8ccfdac6208d4d57fb5ce62614b461,
8175504,0,37f4b5a8fc510200d8a47590e6bbd0a0,DLA Piper LLP (US)
10878001,0,c2884f64b0943950e8c1502f6ad12103,Cantor Colburn LLP
D954894,1,9c9ce6f087b4a7b0b126d075abf940d8,
9715914,0,29277df7819db2b5d337c67445b22159,"Joseph G. Swan, P.C."
5370242,0,60b760fea2b5d653f3ba068e9e35e11d,
10479151,0,a6510c4daa7977de9d792aff1c37f967,"Hoffmann & Baron, LLP"
5037782,0,11d5f6678196de1fef65733b264f1198,"Leydig, Voit & Mayer"
8239836,0,666431f7aa7b06c9492d942543c7a273,Fish & Richardson P.C.
4853241,0,11d5f6678196de1fef65733b264f1198,"Leydig, Voit & Mayer"
8068104,0,fdf743be71993f745b6ebc8ee7433db1,
9403454,0,666431f7aa7b06c9492d942543c7a273,Fish & Richardson P.C.
4682912,0,8ea6c0beb6ee904397298d4984f9b4b9,
10716567,1,1d71b67dbcf4a706cf6cea802ea8476d,Ward Law Office LLC
5525538,0,e26a197f05efbd9033ebec95fe54ca42,
3935093,0,9d09de38cd429c759bb62d889befa5c6,Holman & Stern
D349165,0,af48b3014f3b8f83785c8be9102747c5,
5340643,0,bded4d057bda24ae4fdf2eb0d8ce12cb,
4318268,0,04be9245431a42f8d68c22914eaa66f3,
9422985,0,2118e425a4835168bb6324bc598ec441,Whitmyer IP Group LLC
6901469,0,0434d369a1aaf927464aa95bc04ad5c4,"Posz Law Group, PLC"
6188122,0,43d1012a6fc1b12954ee460e7fea2fb3,Ratner & Prestia
5829240,0,f534c2ea2b30389531d50d327c8e4787,Bell Seltzer Intellectual Property Law Group of Alston & Bird LL
7307007,0,341322cf89e452a5d405c9252dc8c7c7,
4302288,1,26bb1302ca4ce4ead495f2a016571b0d,
8857119,0,b7311163ae31283756ba34bd2daf2b69,The Webb Law Firm
8869899,1,a83320f146757c81b0053e42c748957a,"Garvey, Smith, Nehrbass & North, L.L.C."
8243073,0,509e1795e02f3d3546c60a169e30cfa8,Toler Law Group
4620596,0,585bc0fdde098832fb16c6eb0a5589e0,
10282749,0,f6e6ed32d6ef14b8d27bf997de655a6d,"Banner & Witcoff, Ltd."
D671462,0,885009c690e902cc1e3992dc6372c408,Crowell & Moring LLP
3996866,0,b6d8e79b87a3e43545eb9538015f9284,"Stevens, Davis, Miller & Mosher"
10814453,0,b7311163ae31283756ba34bd2daf2b69,The Webb Law Firm
4668750,0,2604ffaef8d1c3c4b95cc61afba072b9,
5830558,0,ad6721b511ed2bbf3c946708b1729aae,
D270974,0,9787745e504997476ab5290f65577f83,
D832933,0,3ff5b7e0ec601a623b6d2822d3435c48,PatShegen IP
4319356,0,8ceddc432e8a9ecd176fd426ca0fbf17,
5651980,0,5a1e68e182315136db8276e05ba2d353,
5499260,0,453393d90a84d3c8374451eaeeba5637,"Renner, Otto, Boisselle & Sklar"
10329673,0,05bcc20ebd11c64f2dad8f395c81c298,Oliff PLC
9072143,0,e952748989ee506a04d3ba12bae8da39,"Lowe Hauptman & Ham, LLP"
D692903,1,a9a85f13b9653cbaf3edd7a65007cdb1,
6598929,1,b85f4fefbc759b87e7ea19c6b8c3b4ad,
D842128,1,3449c90954b55c54f0f7ad8f7166e0a0,Heslin Rothenberg Farley & Mesiti P.C.
7725835,0,831b62310869a4db84f87fef5f52e2ee,"Ware, Fressola, Van Der Sluys & Adolphson LLP"
6693322,1,40fc54c3f705235c882e1f47493fa51f,
6253139,0,8d060eb14560a232c4fe88729ec54400,"Sughrue, Mion, Zinn, Macpeak & Seas, PLLC"
8082770,0,c2884f64b0943950e8c1502f6ad12103,Cantor Colburn LLP
9618644,0,788974eef924df1fae6d39ed792a4f81,Han IP Corporation
8406377,1,88aa4662c957ab8a86be770dea47cb29,Edwards Neils PLLC
10006370,0,7058c835e50eaff07ecc19bbd0c965d5,"Carlson, Gaskey & Olds, P.C."
9616481,1,9f001c63f04e558f5f59f7d7d08c1f6d,
5048579,0,985694f252e242828eeb264efb1593d1,Greenlee & Associates
6833627,0,97010c0cdad1b4ab71c7932c5bf64e5b,TraskBritt
4169863,0,f549a1027f63b3e5b2d3798c2b9e319c,
7323872,0,e764f56fefef0f25a8a28dc6cdb4639e,"Ziolkowski Patent Solutions Group, SC"
11088127,0,5a9ea34ab3b7de8e747c363317a4fe5a,McDonnell Boehnen Hulbert & Berghoff LLP
5382592,0,e7b37789254760ea47ebc963cbc1b6e9,
4235641,0,13694a440357f873e7d310efc6af3ce8,"Curtis, Morris & Safford"
9219330,0,3d6709af36b85d4bbaafc4c5eeae6001,"Jefferson IP Law, LLP"
11103055,0,a817cf51ffd07891e6d5489923febcce,"Smyrski Law Group, A P.C."
10024533,2,84fab67f2e09529688c910f36efcf27f,
5788128,0,d4b48e5db93697866b38a4a4f25426b3,
8835248,0,6c7462f73c1f83b2314bdb93b8f94aa7,Vierra Magen Marcus LLP
9104341,0,36fd293df9c27bd62a35ec25f4eb0534,McDermott Will & Emery LLP
11043789,0,279f795c338ac9c8f17415b39d919b2b,"Global IP Counselors, LLP"
5444584,0,7686b3459fb5acac0b482f7515148040,
8438310,1,b92093c357895d4fe259929981b17e03,Stoel Rives LLP
D504347,0,c81948210fea0b8066aaf7fe4da9e62f,"Ostrolenk, Faber, Gerb & Soffen, LLP"
6493093,1,1c1db1efdd590ccecc0a9671864a5cc5,"Durando Birdwell & Janke, PLC"
6404945,0,d56b01dcc58ac3f8d1832d2655e7c53a,Hunton & Williams
D720432,0,e3412e962e62f82664c4d92fedcf75d3,Foley & Lardner LLP
7141926,0,d0821b4553cec72785b89eb7ab880d8a,"Dann, Dorfman, Herrell and Skillman, P.C."
5061028,0,aec4c6ad1de1ab10774d91607f9ad817,DePaoli & O'Brien
5715017,0,8d060eb14560a232c4fe88729ec54400,"Sughrue, Mion, Zinn, Macpeak & Seas, PLLC"
8505378,0,61555fa693708c9b477dc36f7b79d69a,
7567345,0,87af6e70c3afe9d2b5da38f7d8b9fda4,
5486618,0,605c8bfd438356543ac42c5033519ad7,Keil & Weinkauf
7886061,0,e0c4859c3d84a15a21a4411f6b7db8b2,"Harrity & Harrity, LLP"
5016868,0,0f6a91e949acac0eec04bc2d0e250e73,Koda and Androlia
6736226,0,6fada23c0dfd8eb953aee83f44676335,Wallenstein Wagner & Rockey Ltd.
8110255,0,e368f36a36b13e02255e52e893b28922,Baker & Hostetler LLP
4356025,0,eb5f151a215a215682c75416a8ec222d,
10996365,0,57c7af1379a74138198cefc524082d74,Locke Lord LLP
8840236,0,268c4e73f11f249aa3455649ed626657,
6956801,0,98d46e3c11ab41023a8013158a40e04f,"Armstrong, Kratz, Quintos, Hanson & Brooks, LLP"
5513798,0,0a51a17f1dc9b1e912a30ea4254382f6,Woodcock Washburn Kurtz Mackiewicz & Norris
9243725,1,39ea9f67d2a1ae214bec31d8c475a5e1,
9555697,0,93d7c3e4964e458d4bdbd4a017004409,"Scheinberg & Associates, P.C."
10441922,0,741daa6bdb7141f8e7afd6ead63cabb7,
7548109,0,c5bac981b7405e11ee4d0064e4a2bade,"Antonelli, Terry, Stout & Kraus, LLP."
7322324,0,e3412e962e62f82664c4d92fedcf75d3,Foley & Lardner LLP
4119575,2,288d7c2ab3fb2b6fcec3775782e99c85,
3989604,0,64393f38d4dd26a03e9035b424c118b0,"Shanley, O'Neil and Baker"
7033086,0,e6588dac19e82b25cd92b658a47e9132,
9547046,0,2cc093fb7ce3bf1d5cb3f9d05ee82143,Michael Best & Friedrich LLP
4796206,0,d2751273fb7c15dd5d5e2fbda6d973aa,
10189844,0,8ffb07ba01e60d8e0dfaf7d0615abc7c,"Oblon, McClelland, Maier & Neustadt, L.L.P."
9834565,0,666431f7aa7b06c9492d942543c7a273,Fish & Richardson P.C.
D758673,0,9788b8bdad0d02428e2f42401ba975a3,"Dunlap, Bennett & Ludwig PLLC"
10981724,0,6c7462f73c1f83b2314bdb93b8f94aa7,Vierra Magen Marcus LLP
D324418,0,6e54161be48a85c784ecb951d64a9ebd,
4660136,0,8b487acfcd80562e62f62171b831edc4,"Elbinger, Lewis P."
10353936,0,d612dfdfcb3e59e90dc31ec06c787e77,
8973646,1,d043d58e7aaa2d03ab81019ee2428bbe,"Nikolai & Mersereau, P.A."
11342617,1,7058c835e50eaff07ecc19bbd0c965d5,"Carlson, Gaskey & Olds, P.C."
5217802,1,07806e8856af68595d68ba682b0589b2,
4178190,0,f83acbbd8b6579b6b98b5f1a149e05e2,
10638889,0,d8209ae760cf7b8c9b251dfc30f2377f,Hawaii Patent Services
5876597,0,4a384be8a8e02e474d0ba30fb895a8bb,"Scully, Scott, Murphy & Presser"
6558295,0,c9db371fe4ee0977e28887bf460a96a4,Staas & Halsey LLP
6914291,0,d366226e9989a9084a1a55866b9a4e4c,Pro-Techtor International Services
11174443,0,4e9da1059c2ecc358c4552ea8d829d9d,"Jenkins, Wilson, Taylor & Hunt, P.A."
6522021,0,27bd6220e1e3d4dd601efc4ddf80b3c3,Gray Cary Ware & Freidenrich LLP
10477167,0,fb3958e76639f593e9a9017e1f924b7b,Venable LLP
9387016,0,684a7602c570306563eb8fc5fe5a9540,Wilson Sonsini Goodrich & Rosati
7165280,0,7def946c82f2da9a5708beba12a3d597,
6489780,0,732f49985c3bc60b7eacde58b889ef83,"Armstrong, Westerman & Hattori, LLP"
9805320,0,ffa671d3707105e5e804889d229e1cea,Lewis Roca Rothgerber Christie LLP
D546719,0,4a39a5f1f0e4d31d3df567887f1e104d,Jordan and Hamburg LLP
5842775,0,5b188ae696f965638e3cbc108e006ba2,Brown Martin Haller & McClain
5730425,0,28b4d61db8563395cd4ea3190eacd2fd,"Kirschstein, et al."
8574243,1,5b244d5a5242cbce914c9917814efdb9,Perkins Coie LLP
7367302,0,d98f89ccb3b164e1955913ba9826c5ea,
11120085,1,f62523e2ce7eda48ca376b0bac39dd6c,
6751163,0,23402291a6a484072bd4bb0bee3f0faf,"Squire, Sanders & Dempsey, LLP"
9769132,0,8ffb07ba01e60d8e0dfaf7d0615abc7c,"Oblon, McClelland, Maier & Neustadt, L.L.P."
11027844,0,5789bc5e1a5dee976a7898b30895c352,"Neal, Gerber & Eisenberg LLP"
5178555,1,db67613563efa7e3cd070012df4f9077,
5824018,0,925cfcf917b6f6b6805a6432eb6135f2,"Schwegman, Lundberg, Woessner & Kluth, P.A."
7133434,0,98cb2a9fce471d8e084c82a22a1787ed,"Perman & Green, LLP"
4347572,0,1a80f32a1fa3a3674e27635a46a5b6fa,
7007374,0,ecaea378a663279ff940b7170b3e848b,
D314537,0,3729aab6c1d53f2068d92815e108b468,"Chernoff, Vilhauer, McClung & Stenzel"
5628321,0,3db397f22635c783118b81804bf3b569,"Blakely, Sokoloff, Taylor & Zafman"
4043019,0,a29fdd8067b319fcd354bce19878e98d,
10989029,0,415b37ce4333792a3657bcbd9f74639b,Bracewell LLP
5489714,1,4521c27bea04bdc227be957667aea627,
5579176,0,c81948210fea0b8066aaf7fe4da9e62f,"Ostrolenk, Faber, Gerb & Soffen, LLP"
10833853,0,7b05c06e9c5835ba09999ce6e357ec09,"Anova Law Group, PLLC"
4084805,0,ec2bc40a75f3bdfd5fc1aca66a12c4ab,
4598275,0,b850a5a1a7315820b174e493460c1f54,
9403299,0,5c423222fb9d82479544bc3188ad4e86,Ballard Spahr LLP
9837105,0,2ea3428d5eb53c785904c55395f60095,"Finnegan, Henderson, Farabow, Garrett & Dunner, L.L.P."
8415321,1,61f82aae406b92de99a6377dd6606424,
10282528,0,b41ef2df0a475cf27839fab374b847f9,"The PL Law Group, PLLC"
10370040,0,e620cf65109a3f5ab3445cbfe4936078,
9632019,0,3266e3d1b5e47a5c9198477b970b8e68,
5954071,1,41a5e32e931697646f7ec43229015c6c,
5614533,2,dcdf12a24a543f9d5e61041770e68057,
4378223,1,0bdc9cc7cf696a03b677cba4fd469d5a,
10636240,0,e3412e962e62f82664c4d92fedcf75d3,Foley & Lardner LLP
9950425,0,625d08ced6dc24afc859b4bf1241db73,"Harness, Dickey & Pierce, P.L.C."
D663646,0,70e8643b20d48ac90a63090c1c1ccb5c,Young & Thompson
7350931,0,078e311eafe24c940ae96e298d733d6e,McGarry Bair PC
7855085,0,d87d8b58672e0fd66f66cd0b2e3c1be0,Knobbe Martèns Olson & Bear LLP
4718562,0,db70934db4dcf346ee920d4ed4040689,"Kanz, Scherback & Timmons"
D250419,0,78ea080ad8112d64ce7316334dbff669,
6843151,0,6ac5ac6d6cfc60cd0e9dfab0d30790be,Sheridan Ross P.C.
4926904,0,07b01bd576317e3033d214439800b9f2,"Peterson, Wicks, Nemer & Kamrath"
7018905,0,c0d8e1c97539c7e6a482f4c3295c57cb,"Marshall, Gerstein & Borun LLP"
10635969,2,77095ecb16e2120701a85338a884e54f,Foley Hoag LLP
8333461,0,c66587623f40d8f573eb97e57469dd89,J.C. Patents
D578482,0,0846e5d340fa85520ee9d61efa3a5a9a,
9582342,1,0dce8d2d71c0af7b2bf19d8cd5a2c58b,
4438486,0,992cba74d3e17fd56bff91d050e56122,
4883887,1,28d428a82778dbb2f9d57eee64721c51,
6509738,1,14a3870ee10092d2e81a665d81db821d,
11279186,1,5f4d8dc8c42ac69d3f90716ace4eb3e4,Acker Wood IP Law LLC
7538804,0,edb551ae21fae89c9ff514dcb00f8a3a,"Fitzpatrick, Cella, Harper & Scinto"
9873054,0,102446e22d8bbba03a31553e0278b4ed,"Dugan & Dugan, PC"
5357791,1,c10133290b3f365ee1bcd4d8b632e6f6,
D903304,1,e5738449bc08bb7a52e3dc01f82c5dd4,
6910510,0,153ea76465a5c6f33a40288d0f3913cf,"Fish & Richardson, P.C."
D488572,0,597b29029f36192168cce77f4c7c6c62,
8174513,0,85e5b2b2aba67de2ff92d1722d445521,"Sughrue Mion, PLLC"
4886146,0,551f7b5998043f688f3789bc52ae3703,
7002874,2,e5f35caea5edd062a6470bcc1ec71512,Hogan & Hartson LLP
D933670,0,e3f452098dfff774e352e9123c1796e5,"Saidman DesignLaw Group, LLC"
D693710,0,c9db371fe4ee0977e28887bf460a96a4,Staas & Halsey LLP
4036081,0,23942e5f00154c9ed9869fa05ada7205,"Finnegan, Henderson, Farabow & Garrett"
11368467,0,3bc49b00c2bcd995a530cd6c48c0280f,"Prol Intellectual Property Law, PLLC"
D661880,0,3558a3d939b44b23e775af0e25734d71,
10856174,0,1f0f852c29fb6250cd592a3490fb542b,
5311828,0,b240c21d0d1e66ffe4e7129fa41f739e,Johnson & Gibbs
11168114,0,e3ed07565ce1005c717c7029f165f344,Hylton-Rodic Law PLLC
7712398,0,9cab33107fd72bc91d6e2fb7fffbdac8,
4290310,1,83cdcbc450d0257c638d7514c120e4df,
6972769,0,eb3ffd02919a1cba6ee7babba852fad5,Townsend and Townsend and Crew LLP
9220951,0,396cb933af00d9c076ecc3668c1129d0,
9309417,0,34fe0360d40f522043d9fa66e29713c2,"IPLM Group, P.A."
8843355,0,1f5af5a92fda1b803e3e97741df0ffc0,"Gifford, Krass, Sprinkle, Anderson & Citkowski, P.C."
10638529,0,7de999fff2e6f14dbc2825fe9e4b113b,"Leydig, Voit & Mayer, Ltd."
8681196,0,05bcc20ebd11c64f2dad8f395c81c298,Oliff PLC
5446801,0,498d3d53d3ddb6a1d842fe0f64269072,"Wenderoth, Lind & Ponack"
6938333,0,82cdd9500759dd62c0c6fb2a647597ec,"Patterson, Thuente, Skaar & Christensen, P.A."
7862900,0,5d8def873ee22dc1ae277489bdbddeb3,"Roberts & Roberts, LLP"
4348755,2,ee7c73c8845f1c60564aa9c9f3ad8c9b,
8410675,0,96ac44b33f612c0798843b0b7f6fc538,"Altis Law Group, Inc."
4157794,0,281ad998bb5c30f4dfc5420f6a183d99,"Ostrolenk, Faber, Gerb & Soffen"
8753001,0,f9d8ea028570cd68755ded680544e693,
10281001,0,361b98530578e50275fab06ecc41b4c8,"United IP Counselors, LLC"
5919812,1,ccd40168d37a534f5ac91e24fa4f0262,
D286014,0,00fdb732d5bea8c59abc426d597179b8,"Merchant, Gould, Smith, Edell, Welter & Schmidt"
4597235,0,fd5534ada63eb16b2caa99d0b0c3cd63,"Brumbaugh, Graves, Donohue & Raymond"
10826119,1,b5b64e16c1423db2700e9a7b7ef7e6d0,
7811933,0,5d4861b0f2cd6a7933dd4ea34e6c7a22,
9133316,0,85e5b2b2aba67de2ff92d1722d445521,"Sughrue Mion, PLLC"
8555419,0,d07cd5687fc5c196c0ada11679bf1ef9,"Plumsea Law Group, LLC"
4098280,0,bb5f4c42dc0263a510fe0dda23f19bbb,
3966444,0,f326de0c189e279eeee3f692ad928b0d,
4586191,0,277881a97c0ea10c6968e44dbe6f54ba,Darby & Darby
11287237,0,ecface32c12a938e0639ec9c7a2a64e1,
11300583,1,20c3888537773cb0528c3088e6a2759b,
D549939,0,3a1df6b730206f65db46bbf33448ad6b,Warner Norcross & Judd LLP
10106935,0,bd2a015bdcd81891491411efa6f7464d,Zollinger & Burleson Ltd.
7740322,0,99fe1fd63211e6cb114cdcac61acc4eb,"Woodling, Krost and Rust"
4753240,0,9d9ea5e822f8c0cafc4189fa9cb6ff44,"Wolf, Greenfield, Sacks"
D797612,0,bb9a408f72229cf1408a4dd9e5838f2b,
4954456,0,420c62b94c0be482c33c3ca12afb51ba,"Saidman, Sterne, Kessler & Goldstein"
4864748,0,f77f55003acb51f6e4792bd672f023f9,"Vaden, Eickenroht, Thompson & Boulware"
5694500,0,48a4ccf9da2889b530c6610ac51d51f9,
5267631,0,9c65249336b230a1b4f1a4a61f755d25,
10046813,0,ba386cd49065a41c579d0b5d789f3000,
D548772,0,5c1eb0db854dba0035e3c6c1b9c820f4,"McNair Law Firm, P.A."
6363362,0,4d4a88ec7dbfdf7063b8bd769f60e254,
10720423,0,ecaecfcc4d89cbecd0c3fca454c67707,"Hemisphere Law, PLLC"
7895453,1,3a33372d7c3f8ccc88a16375e0e870ac,
6574950,0,2cc093fb7ce3bf1d5cb3f9d05ee82143,Michael Best & Friedrich LLP
5506669,0,edb551ae21fae89c9ff514dcb00f8a3a,"Fitzpatrick, Cella, Harper & Scinto"
5417748,0,37e80cb13299f74a44249606da7cf76d,"Birch, Stewart, Kolasch & Birch"
5786153,0,5811bc5fe864a71721461982057c7176,
4517613,0,b6d8e79b87a3e43545eb9538015f9284,"Stevens, Davis, Miller & Mosher"
8070436,0,edd92d11f7bc7bfe2d948d18cc96fa11,"Oliff & Berridge, PLC"
4018477,1,a0c408c3fd509e72134479513b57ba68,
11056159,0,82898122dd0b7ca33cf196b55a17f3c0,"Metrolex IP Law Group, PLLC"
5472145,1,d214dfe54f68ee02033e058c0f40cc46,
6176355,1,be54e4f331649850bbfe233ccf5c5787,
4267985,0,6cfe70087320bd9b8a0ef1f192f3807d,
11268309,0,a629db80d84fd8b591b145fe16e9178d,"The Concept Law Group, P.A."
6382950,1,ab9b7321f2cafef8db9c11726a422a2b,
7034950,0,85e5b2b2aba67de2ff92d1722d445521,"Sughrue Mion, PLLC"
4519950,0,675711646aca789f5eac24a3d7ee7108,
5624778,0,edb551ae21fae89c9ff514dcb00f8a3a,"Fitzpatrick, Cella, Harper & Scinto"
4612959,1,d8f0c9847095caf26b4161a22743706d,
4748538,0,d08ba2fd1fc2cbd404596425a11dc5be,"Burns, Doane, Swecker & Mathis"
9418451,0,8ffb07ba01e60d8e0dfaf7d0615abc7c,"Oblon, McClelland, Maier & Neustadt, L.L.P."
5669989,0,06ec049e25a429cb59cff2f75ef0d915,"Frishauf, Holtz, Goodman, Langer & Chick, P.C."
11322919,0,196708f3fe339d436578ea4b184b390f,Ostrolenk Faber LLP
4051801,0,ef0bcbd3bc2db182cb0a51ba2545ba33,"Andrus, Sceales, Starke & Sawall"
6029650,0,3f7c0664fef059b1104feefb8bcf7b6e,Quarles & Brady LLP
10331615,0,f2382e2606019f722182162e7d2ca73a,IP Spring
10015693,0,7de999fff2e6f14dbc2825fe9e4b113b,"Leydig, Voit & Mayer, Ltd."
10549359,0,05bcc20ebd11c64f2dad8f395c81c298,Oliff PLC
5857194,0,961e61c2f50e9dead52c2310ca2abab8,
10293118,0,57c7af1379a74138198cefc524082d74,Locke Lord LLP
D639389,0,fb283b6fa1f2c2f4dfa6595d5b680b11,
