patent_id,sequence,disamb_assignee_id_20181127,disamb_assignee_id_20190312,disamb_assignee_id_20190820,disamb_assignee_id_20191008,disamb_assignee_id_20191231,disamb_assignee_id_20200331,disamb_assignee_id_20200630,disamb_assignee_id_20200929,disamb_assignee_id_20201229,disamb_assignee_id_20210330,disamb_assignee_id_20210629,disamb_assignee_id_20210930,disamb_assignee_id_20211230,disamb_assignee_id_20220630,disamb_assignee_id_20220929
10461440,0,,,,,org_wKH0yOIGMav0PUHS3fW5,org_VHsdOrGN2OestnlJKPCt,org_XvxgMDV8I8UaZuamSpfS,org_JPiw6TeoVjtKkr5Eeyej,d7ac417c-40e2-48b3-a4f6-9077fb7e0b43,74b33cd5-145f-489c-82c6-967dd6897370,329edf86-d00b-4dfb-83d4-5eeafb9187ea,1c66f798-fc8b-4746-a8bd-29a954c229b5,00fe9679-0e44-4bc4-a55c-c129d6c5359d,4172fdc2-db4b-496e-b783-df95b2bea863,e9a172ec-e7db-41eb-9557-bd4451c6953b
5371568,0,org_wPDtDuqJ53wWp0UdAuWF,org_2lZh1vDOXOUXKet6tDOj,org_GmO3PelppvqAARzYO20P,org_zJlZFLzozIin959CYmLn,org_dfy6qVoEqRkZhGQftQ3I,org_ztEW50kAeSOktG2EvxW9,org_tjWLWswMFbiDuyMuF7cO,org_6LWImkZFjdmzKz1PcAyx,3339317d-2376-47b4-86e9-9c32e3733fd0,0016c564-65c7-476c-826b-f3964579a5c7,46dcf908-83b3-4c9d-a851-3a5caffc65bf,3dec2abd-c194-40ea-b9d3-29f170ff4df8,150dd544-381c-41cd-9780-364bc97e4b88,d8e0e151-852f-4f94-bd07-6492df1417f5,3bbcbafa-a6fb-42e6-9e37-89f15c660c59
D683438,0,org_i6Ol8fFrB75KusWxitke,org_C8vsvsw6VBTfgVmPZKHC,org_TMYcNDRTIP0wI3oiSSb5,org_msXtF60sobVKreuufSbS,org_yu9ZgmP25poR9YIQFqQp,org_Z8lm1NpfI8NPDkgk1UaA,org_3yt2ygUnRtpoyp32DAUt,org_RzuyYgxAjdDYpWCdeOPh,51783fae-6fc6-4e3e-8639-27a96cde2852,80dcef5f-ee93-4c68-bd27-1ef9661c045f,f0c9786b-978a-4a37-a52e-0ce802bb71c6,22cd0cfd-76e6-44e9-b2b5-b499d4236a20,f1bf5b3e-4f7d-4715-86f2-185719d0fc74,b9228dc9-8c6b-4086-9986-cf568295e012,52b1f7d4-94e0-4d2a-b8c1-a46f863bc7cb
6226501,0,org_6xR7k5lhdMsh024P6Dsa,org_E1ErMXXcHdVZTRt2IYCG,org_euse3G53rzPoLvlsG0oi,org_JWLDECH7AEOLFHaaGDgD,org_UcOfa24fXiTZptJ3EMch,org_NyzcBvjaEkWAz2tRVVlW,org_Y3Gt7Uu4mUnlze3tWQnD,org_aZZV9blllg04wQMExomI,69a7151f-d997-4135-a82a-2ab9dd2753dd,6fcb0aa9-8c56-4e4f-b7f3-e270dbac24a4,9ea3c3d0-40cf-4d2c-8285-2353e6ce4219,e9a0959d-bee3-4a96-a0de-0851f9fff19c,d9c48175-b918-4e64-950f-35b51f426a19,03badd0d-55f4-4dc9-80f7-33c47d217c72,c1285742-84e1-4e6b-8521-b144a3755b3a
7541314,0,org_B0Sg6OReuVPMVLMk8yAa,org_WJ0bPjMEIeuUXKPFQFB4,org_zzBqIZjTdIkFLYDcvxb8,org_BGQZFvomANZCIckUW1E2,org_TcxrjgTUwlg2NEdrpTuz,org_x20JmtulPyrhCBQpCo7P,org_U3BmVCZyj9KqWvqY3rLb,org_p7vbQ8EFC70UsgXSdJUb,d801e520-526e-45e5-8f22-a1c0129f5b23,9beb7d4a-7089-493f-9701-3bb1c9ece93f,d2622a5f-e162-4b88-a846-871166b831a6,1663e79d-f86a-429c-913a-2d478e1c70d8,6cf739b0-31a1-4c45-a9f3-7e23c027367e,46034fe9-7ec9-446a-bfdc-4cc6df5e2913,23c9ef4a-04c7-4e6c-8e3f-3ffc7576ec55
7546644,0,org_htEcQVvY7Isww5pczKnC,org_DHnVSdAycKIzcdlS0cct,org_tNNy1emXGfK4zYsMTccr,org_UiZazaXwPCLvpwwTGcyq,org_tTHJA08C2VLJibRAr1oN,org_8lycyPrYWWxGvxHKeui5,org_qilfCbKjzQ8y6sgMI14E,org_uN7SxBJRrOVbJ1S64NTl,4e85c262-2f35-45a4-bde6-72099403b104,128204ac-f6e1-49fa-b5e4-bd7ff1efa156,f769b32a-09a2-45cf-bb49-000b2c99504d,a678215a-3329-413e-bed3-8624f6f3cf27,f6d94ca4-b819-4639-8b68-ca2dd928bbc2,761b17a1-6a2b-4771-8b86-e30a09b4babe,59ca9018-bed0-4766-b94f-1fb7f01b21f7
6432406,0,org_CCQQ8ZeCPEzfic58ucKz,org_ibdtLZ2o52S7Iqu9h9Ga,org_rHE1hBtO5LMSAFehBIL9,org_9oyaCeiDKmXsdpnolE7B,org_41eq4evlYV1WHOMhdLUE,org_dvS0m6TrZJxASM4X78dw,org_jxBh6u4VdEQqU4ZeKkeM,org_MwGB7kefnJMn9AsGCuGI,f2be6ee6-5458-4692-a0e0-09a8cb8dc421,74087382-7339-4550-817e-5f060bf8a6b6,1a3de4c3-17d7-4686-b1b0-d4e360cc95f7,11dda7a6-9735-468a-9dcd-e8f3f66dbf85,6d35caa8-4b58-4dd5-934f-3396164740d1,17f33efd-6c15-4682-993b-347a800a68ee,58507531-eeb8-4e1b-9b4c-7ed7810e9605
4825033,0,org_gH4JQPzUdVZTUPCpOF8C,org_6swO9pOeuJWANlfOE5mf,org_HiIV3QUYIBlaIPTIXqw2,org_fijoKOoRhIzrkYzecWF9,org_kYIPc2uL5mf7rm6rKIGl,org_CANIIlfzfNslH66grUCw,org_CfjvdYFOpxuzyi100Mls,org_UiBjCdlCCCWxBIxSzRLe,61a3a7e4-42ee-457f-9e54-f6107a184e25,e9449f65-8659-4611-a16d-18f65af5b3b6,ecb78058-1ad7-4549-915b-c258bf7d2fd2,cae80f13-a805-43cf-bb89-b23d9b307828,6b78a3c6-97b6-4c54-b252-e001c557cd93,ce408f15-1f08-43b0-bcbd-25313822ccd7,1afe6500-272c-4a60-b42f-960b8903fad1
4762787,0,org_MqmHee12Er1peZ4raoqn,org_tyDBz5j93UPefLAgqq8Y,org_y0SWqcynorSOhb30ApBh,org_T2XDOdb3jdZMkdT1SDZm,org_cdvuG1tmtHwsKKd7Schi,org_okjrMVn0lKCfRF2UKxXf,org_lCqZ2Okj8NbAgBXFJ7nl,org_7Zkhe4WmajnNE6jL0lHe,41c6dccb-8d6e-47c5-b64a-2c18f0d58a14,0789b460-a0a7-468c-a422-07563eb03bf9,4e1976e9-d70f-4d53-8dcb-e0562a901f48,9fbfa0a8-07b2-490c-aade-0655d7493913,b49123c6-1198-4bd5-9107-052088b85ed4,6fc8e9df-c041-48c4-9a33-5828e3455376,473a42cf-85dd-4e36-8c5b-0e081a4e6361
10330473,0,,,org_8adACGybxmw28rtBfqQE,org_K7qEx7pMRWrUaMNYjPBX,org_6y12adyeGU7HUnfmMnIc,org_gqC7ImEjMbodS2o0zwvw,org_rppE60mlc6Ky6sWXr4PG,org_tQoDKQBk1pG4KHdoUv4S,f1e7f9ee-93f4-444c-82a7-044dede1110c,989cbb8d-6355-4f2c-a47d-be97e5706d67,add46ab6-c5a4-4f8f-8fde-cf7a56532da1,7aac4476-fd5e-4b09-aae7-28a92750877f,0bae3102-9b7d-42b3-9a39-d3701f651896,8c19f23e-c741-4dcf-934d-f972102da493,237662ec-fdb6-486c-997d-6509b10f0453
9609322,0,org_Ti1EIamJWduc2wre2cLN,org_RPheQzjvgk9f4zDGm4PQ,org_jowtMvRccbV3BsdvLm4e,org_qPt2Z3gO6aAnEp9mZapK,org_2H1B8ArOvg2UGN76hnmQ,org_5xgpkDIlX4irR8UoT1qY,org_CBBWSRbhYDbrQu421Mab,org_cqT7EWC3a3aqwku7loWZ,1f017802-2c62-461a-9cf6-b4f23ec3d20c,b0907dff-7cb4-416e-9ab6-f28e8a0b4506,66a5c7e4-a3fe-41d6-bdf4-998177e25460,e031af3e-5ffe-4000-8e8f-82bb4796bd3a,12326bd3-1c2a-40ca-8f55-29b3ccd4272b,eaa7391f-4ce6-49c9-b340-6e97374412bd,063b7ab8-d90e-4207-963c-3e7f087db3cf
8090996,0,org_y3ZvHGQC5ZjdDKiFtgKg,org_BhFWbZ5cX0tSnPE1cE4T,org_YYjXw90yIG7BOyWjtgLq,org_M8wXyssY0yEqs4vP8RhS,org_NgbjiARHVDDCjHwUt1FI,org_9NsvASHlPPwCV6aXOYWo,org_oDC6AfNVH9E8ICW6FFv8,org_sjWoDwOntzDoBFO9w4nG,1b7df99f-bb3a-4026-a4ab-f5f89558b405,0709110e-5c69-48d1-9564-091497111d3f,bb4c7fe8-3e26-462f-9577-312354d0c603,abbbd04e-a492-458e-bb2b-9691619debb8,e2c0f5ef-0d70-45a1-8048-e8effff576e6,1ff09c18-92ec-4049-88fd-b66a62f24849,ffaffc7a-fd33-427f-9e43-02b6d1c3fe54
8701948,0,org_zvPuej8n8KP8ZLvMhPoG,org_5y9T9XInGnh01Mp5LkGe,org_CllYN5MiwICmd44pC4LW,org_hCX256I7oD51xa4pcPEO,org_dj5mPLiBlBN8MhEtTob7,org_Jp219oNYebWOyr024LN0,org_EO3W5RxKO9zxIZLwKzJv,org_YcqHBivzcJNJ6Pn9MCKm,5e66cc5b-3252-4fd4-9e09-2b5578b30002,6730df4f-34db-4a45-80b8-8ec36960e98f,49e23b8a-015d-4f66-80dd-2dde8c1d0e18,f40c33dc-f44b-4cf8-ab8d-ea7e2f36dd14,a576360d-513c-4596-9f46-96ceda00ca8b,b2f02637-3cc1-4a01-ac38-b4804d3d8f8b,42de31af-cd4d-42fe-85f3-d29d8f380027
11152859,0,,,,,,,,,,,,abbbd04e-a492-458e-bb2b-9691619debb8,e2c0f5ef-0d70-45a1-8048-e8effff576e6,1ff09c18-92ec-4049-88fd-b66a62f24849,ffaffc7a-fd33-427f-9e43-02b6d1c3fe54
9985814,0,org_BEgOkLXhrzaEHdFAhTAl,org_7Q7hJgND2431LUmcDZyY,org_dshTnwrAAGjY29kHossX,org_RhdRqOeXj5acoI6RihFQ,org_YdEuP0jqZ2uUlOwk3arz,org_XcqCjtT8pi8Mk3UjQlDt,org_IoH4dPfw5GSRf6Bjm3ut,org_fg7FxRHWgMigULqa7cWp,72bae7ca-3fd3-452b-9451-2283a6a42833,fb5113db-389c-4fc3-baf6-9a6d694de753,efff1229-f481-4f7d-998f-c1d935b16363,cf48aee6-c230-4c52-8bc5-d4ca4c83dc32,69fb3fd9-b262-4596-b6f2-d05e36198b3c,74ceca30-4306-4692-b887-5e91914f77ec,c3f888e2-03fe-46cd-8b8c-e895ce46436c
10520811,0,,,,,org_d6sHPxfielj9SEfEBCi0,org_OMoQ1UmJnDijMouZPRUB,org_mkjgKgtucTbL3lLFnlrV,org_jv38mRzDUGrvZCc8Sdxo,a1d060f5-b537-4971-a706-da37718a6eed,279b8aa0-7a1a-4c18-91f9-f7b6b8233a98,59d3a470-a17b-460d-8700-f158685a4b51,10a8ff8c-5d27-4ae1-ab4c-cd7fb073ed21,e49e79c7-d037-4f6c-b8dd-20b90cf9805e,8ef481ea-dc61-4d45-a063-136dbb6c70a6,35fb5ce8-263d-4d8f-92a6-4a2fb26547df
6351861,0,org_HD0xfnDb4GSwg62sqiBV,org_jrzk3ve8qCkuDy5d7azj,org_PQH25gjZaSJTF6YSIWbc,org_b1ITcdPazwu6jN19ZDgm,org_q75y1SZmyAwWrpSDpA6u,org_1279DL4Of8jY1OOZl6wV,org_rN4oZilOkXBDCG3Xy2j6,org_20HAB4NTsYg7a2DtStVo,e5fc32c3-a913-455a-94ce-9932d30eefff,b95e3ecf-5089-4c25-ae62-8dbfd892a7f1,4e80558b-20ee-49fd-9f05-999a08db68f4,08534e1a-42c7-4a30-a06f-b4788c3fbb59,f3c8c9f5-fdf9-4c61-ab46-055adaa600a8,15c95e40-3c50-4366-a743-e2f470ddd5aa,e85eac0f-27f3-4a1a-be78-218f98ea56b1
6364137,0,org_69JtFSuxFNmOVjMXbGQv,org_58vh7jfQ3ZIHDhM3wztE,org_XNTaGkdZjekNk6AVQtRJ,org_oS37eFNo5byguEBHwax3,org_bta9tmPl2iM1OAi1sj9p,org_BedyWY9MHOKSwOD8anAD,org_kwJwYnLJ1HLr8LTFyTrq,org_8nJG8FfZM0nXHrNZ3Nsf,ada251e2-57ba-42ea-ac19-c3de6a95041d,22056f27-94e4-4911-a9aa-33391444c5f3,218659c0-c47f-4f9b-a2d3-92088e94fe0c,8f1f5a89-4e95-4a4e-99b5-336cb2148b78,03d1113a-24a6-44f1-ba35-70a14d64d226,44553203-a01b-4db0-a52c-0ce8e1e70e1c,2caf6d24-11c2-4aae-bc49-f036162a04d0
5806811,0,org_dvtqlrgWxq0yrn3C6PnQ,org_zU1bxOobvD4V57uqi8Wy,org_vxplbSL9cYlizNwVlLSb,org_y5lwVcCBUb3bqSAIPTsQ,org_w77Lo4f4QNj3e07oPWMY,org_Zb3OcrmtqVlyXxQsxxo1,org_PkhaZs97wWBsagitK4AE,org_f2gNqI610xkqu8OoJzpS,85103d0e-1368-48c4-b26a-0d2af0881d8f,c0a030ae-c148-4ecf-87b1-edef5739245d,27f04af7-7eb6-4eac-aeed-ae3471426ad6,a1f1941c-3ae4-4aac-b645-6fcabb01f236,9d5a737e-2581-4a36-863c-8cbd69935a8f,5ef99eda-462e-43cd-bb99-004348ca012d,de840f08-d9fd-4245-a543-1e8a28e6e395
5462689,0,org_9p9JKKZb4dMS8gOK0pkO,org_TgmGoaNOP5SLDktum3KL,org_vwPhyP3568bCi2c8HfIl,org_6U1uVJ4mUR410lOTTIS0,org_9oThuxEtnO8J1F7aqJqb,org_VENeBmuJJGGCLmYsHLSf,org_EomTwR9l1X5HpP9sb2m6,org_gMZpOaambIwfqsV37nfO,9f7bfac6-ac62-41d8-b6ad-4730397c8280,f85309b8-ccec-4f2b-b211-beabf85da9ca,e632c669-924b-4767-88c3-a9ce430bf209,c5bc6b43-5527-4465-b26c-e5d41936d6f4,41ffc702-d421-42ce-9c3f-e75993245645,cd3d96af-c81a-42ac-8bf1-6a75d95479d0,9c7ec776-b381-4956-9d29-720a023100bf
8886324,0,org_kw6YKF3RUML3cbaHDzf3,org_VrJEGOvsUWmUh8BqD6jN,org_tjFoDKKPJXCAsbk4pLRz,org_R3QXA1jLpo3ScRtte2yI,org_6Qmw75cTnqOdXS86uTKS,org_JlIUrnq0vS3WqSw5l5mf,org_7XCLx3sXv4ekUgkoyeC4,org_hP3jeFJPumFvBTcQN6mA,88671a6d-9fe4-4799-a54c-a80936f403b6,e49b1420-4c2f-474a-894c-30ab364e037e,e8c18300-f183-4df1-9905-134562d5d906,df005806-7a67-433e-b112-89578a4073d0,c58cc721-5eda-457a-af82-cbc24dce4aee,976471ae-33d7-4cc9-ae56-dc78c4ed1c40,d7950560-efab-482f-82dc-ee4822897262
10579240,0,,,,,,org_4wT97sgN6ycKtSG2Ir8M,org_W3OcmO9A7Uy3HrZ5iVwG,org_wrjq0CCQZAOwi774uGdM,b5823ce3-fec5-4c21-9a87-cb5e2733d825,44e929a9-63b6-4568-a11a-dfc4e4a94b8c,369d2f3c-caa8-4b18-83db-03f643423149,a32766cf-2bd2-44ef-905d-f5458ce0161e,37619067-993e-4092-a63e-058af578df84,cd522a20-2001-44ee-8818-338e921f8d9e,e37f591b-40f5-4781-9282-b8d19c6c699e
11150208,0,,,,,,,,,,,,47b37d7c-d1ca-45fc-bf83-d5f98f58ee75,4ae43ab3-8aa8-4128-9577-2e6af5efe7e3,096a64f5-f137-4255-a015-d6d73570df96,4a43e79c-582f-4239-a497-a31168f65b9c
9403702,0,org_Y6zdy9wK70J0wcqj5DVp,org_LksEk9OKKW7pTEH5n9Fk,org_UEB66CH6bG0lTIU2HsI7,org_8v33AesqhBUpg0BDqekg,org_HfTJm9pZr7qGsBmVO74y,org_YfRL869D8QuEFB8swx7G,org_E0JJk3FyupBl0S6NtIZf,org_8qwzmCqgY8vpGRhRh31e,cdd7f399-2a64-49e5-b524-67ef4dcca54d,2a440f18-6b52-4fc7-a577-f92ce2c5fcad,bf84c8e1-bd79-4ff7-b3e6-527747128292,268464d2-762b-4c4d-91dd-b33e782e78c0,38acfb24-7212-4216-b13e-523cf72acb43,a0255157-1a99-4b36-b12d-93baa2b4f64a,a8c33b95-4da7-4a7f-a43d-2a217b85a892
8321538,0,org_dixjJVqq0CuVsuktDdOr,org_MexUfyla0UEAMMjjpbWa,org_5MsruXc8DgaL0iJNxb1Y,org_ruxN5xBeRM83fhkkwFDc,org_NFQra8WMnognN9SbJgdr,org_vS6rcKyc2qN3rFdX0P2K,org_rfV36CBWT1UsSxC1XPXx,org_WNjDWRxiQM6QLIOqXJci,4acf646c-71dd-45a9-8c15-7857453bf6d3,82c38ed9-6270-4b43-ab9a-f52444c00a4f,802e1b9f-b4e7-4295-867a-6db6a2ab117c,302d2c92-ccbb-4c7c-92c3-fc825f8dfacd,62e5b384-4003-42da-8dfb-4d05228f5eaf,8a01a009-b3f4-4c16-8971-b6035d66b027,1deba799-26c1-47cf-81e1-85bc53dd0114
D599649,0,org_s1qUJ4AtkdQQ0eSBh3JN,org_YbFJaACMxFqD1bMwMVt4,org_HQ87a7k5gzwtknXSLcuN,org_ruAOXq914bBSs4mGqSSf,org_Uh9ozjwLKZki1dYfUd2s,org_H7Obp29i4CZQd0jRrEqR,org_cfLPCdFnGsUk48xgJXSJ,org_iEHSaWRRoHaGreF5OT8d,cd1d01c6-7912-416f-933d-2a67a6f964c1,3c888c22-f7b0-442c-8750-b97583599f66,3202574f-3678-4f45-b50b-60a3774ad4d3,03ef2615-2801-456e-bf9e-d44544295955,21933fb0-cc6f-4bdc-bddc-f9b4a542ff83,84c865dd-9530-4b22-be5f-e212a88af8b0,30d17024-81dc-4c05-ad36-18758d1f3682
9766122,0,org_Re0fk3jNFREw0dcTKfbh,org_dYYZFrDTBQ5KtpNfNk4I,org_vxplbSL9cYlizNwVlLSb,org_y5lwVcCBUb3bqSAIPTsQ,org_w77Lo4f4QNj3e07oPWMY,org_Zb3OcrmtqVlyXxQsxxo1,org_PkhaZs97wWBsagitK4AE,org_f2gNqI610xkqu8OoJzpS,f2d3dc32-b29c-4c55-ab6d-736b4ee8b96b,a14da44a-0dbf-4fd0-b0a6-bb96e824b4c2,403cdae9-2272-483f-b5be-0a20ab08926a,6476d2b8-102b-44e2-ab5e-9cca098c737c,3784ee3c-0b27-421f-bb74-ead7e8eb2270,f2b3aed0-107a-4302-bf9d-537c5873c7b7,9bc3bbf8-2b9c-4387-8273-70f687674ca3
5251570,0,org_sym3yn7dJabfX8iunMd8,org_jzB0CDz07YsuutfGMI9V,org_y12l0Atpd163P1ZvZ0zJ,org_HPi18RxxP2D6UFrtaELg,org_PcgoAE50NBUMDSKuZhoG,org_xiuh4Ss257pzWpVv8Cbc,org_noLLyHZJJZM820UyxzjS,org_XXtMWvAPf9hbCXxBXLF6,574dc706-5766-48bd-9450-d35f50eafb61,8572449c-db26-4504-a085-d9c066b8d6fc,185faf16-77be-428b-9055-d813ecc1409f,8c95c95e-6725-42cb-9d82-943d20a0ef2d,b6179626-09d4-48cc-b2e4-31060eb4d83a,d75ca1ed-d9ac-4f0f-96ee-e1a850ecc991,3f2f6dc1-36ae-44ee-b37c-0b83741054f0
3932506,0,org_qYhTfd0O0I9TiEncrVnb,org_LA6O3g0MaO66BTgWAQ2m,org_Z0yMkdQnDks6VZQZj0UQ,org_f3whJTMLp3eT3lVLQMxr,org_L1ndDvwiTvEbAJQKLURE,org_oEQnybO30mjAXYpPeDTX,org_fyxsFVPiYCHaJIsECuck,org_1KcDPYlLLfA09NfM0AH8,9b534d40-d687-4136-9940-c76f6cc2d4ee,e075bb83-36c9-4d5c-8d2f-55abd7e03771,5ed81bab-b6e7-4b2a-b97f-ce7394fb8ce1,610ff713-64a8-4271-bca0-c6b32cea6d06,c9ca1e85-8f36-4ed0-ba9e-769fe138ac79,8ecd8976-0d9d-4057-9784-84fcd061f647,c3a70d19-e004-40d0-8bed-bb8c5ea75c2e
10727634,1,,,,,,,,,,88bc7e2c-f04d-41f5-9617-8cf459c1c5f7,548e1ae4-b586-4a70-96b4-9cd68108fc10,81b28314-9e87-4abc-ac2f-59b4dec34462,e0db8b67-6c69-4297-a050-af4952a04ab7,357e4725-7c12-4c99-b526-cd0b433c80eb,0b4e4387-beb0-46c3-a1bc-e4b897c0bdb0
8628121,0,org_1SiCwoWXjSaNFQy5GzWy,org_ZKDU7ZLRYEoaaQVztmSB,org_tYRd8VSOztTQmmG5I7FW,org_G3QhINdSmYT3qcBmIQ0L,org_1HWaovibWA4nm0gL43Qt,org_at7UrMFXH5Dcjn003nev,org_exQ7cthoQEyLUP05Ib4O,org_wcdxItcfsmn67bVC6yF2,4a9359f4-d330-45a6-bf05-2e2d0755fcec,2a5740f1-4937-4242-92cd-9aef4a6e6ee6,a5c445d9-6764-4127-a856-859cfa383bfa,113e6a32-1b67-417d-8799-9e1200ff8b24,c6436abc-38c5-469a-af85-d41889ed41d2,bcf92f5e-c9a7-49a9-93fc-5cd588540015,a3bec72c-f5a4-4247-afdc-b0e8252d5181
5715724,0,org_FwRRUuu00QORNH5kiBni,org_0IFQEhD21uUt8almrXpm,org_NWn3OiRvGKPrjBqapXhL,org_mi4HdAXvVUayjwjepWZo,org_bV5OJSs5sRTMWG5VB48c,org_9ndUqm5mpdnpm756bDPN,org_lI5yvWBQ5iynVyPJyN1c,org_nMOKe3ryQKLVt0dwdoPR,c3b07841-a046-45c2-a515-c536ea08185c,7b8f68c3-0d52-40c1-ba38-6ab2f117ace1,837ac056-7100-46ee-8a5d-8b8648bc59d1,fbce9f24-1070-46a2-8e5c-400a1a3d4638,eecf6fd3-67c4-4633-bc7c-2dff336c2c5b,7c352ad4-df87-4ed5-8dd7-77e358164f6c,c70f608d-2179-4baa-92e5-49f36924d0e0
9461161,0,org_9HqRzagzpccGwPijvo2O,org_NwVRk23qhpiHsmgE9ueR,org_NIXEHTObV7KH10t582wx,org_31vrph0wMRO7wB4V0TgI,org_dwrT7ZAFNtLVSsvgtcqR,org_tfKTa8W32Qxu156F7RMn,org_yuuX84TtiP6EhNIUhgYz,org_XJY6eVjT5OFfD8MjkaFV,4d8a5fc1-47cf-4526-92ed-538fc24dbc9b,71445390-7995-4fdf-a939-1f9f23dae357,9c06a05b-02e9-44fa-878d-9c5b88408427,dcbc72b3-5b88-4e77-b076-35f3c824f9ce,cc505941-2f34-4b8f-831b-84c3b5fde52b,f8bf7912-c5d2-4849-aa5a-153a2915ac32,d5f2f6cb-b991-4d83-8372-468cbc365701
7608418,0,org_Rw93ZWrgegB8CjCeyyBf,org_OaxplXjsIZiIfE1UPOw2,org_SQMBi9AFtAEye1bBzJsE,org_1CNEb2EXJzK7hwnCuPGz,org_r77fe8paA4WFrhDqqJJ9,org_JQp7tpU0hhRNUJPLiEGg,org_jdWYOLKenU1fF9OGauiE,org_DaEMXuehs2Tydg3gGSp3,88bbf137-85e6-4c8e-bd9f-14a917f227fc,728e9958-69f9-426a-a33a-c8fe14bff6c5,9ab721fe-4aac-4102-8c4d-e68a87369933,bdff5d19-6cc9-44cf-8553-1ce900f6879c,d3512f55-b286-49ff-b6f5-656d91ca8ece,fa47b024-1bb5-44d9-9aa2-46c1c222b1ca,d57d8048-228e-45c4-9111-dfc7a7614225
8633356,0,org_dac413d8-bd26-454d-9744-89470aed,org_72f3aa8b-9d83-420a-ad56-cb2d0a9add5e,org_x4UxboYdC51FYsZAaTvC,org_0lKlsYVIhB2zdfxvIYog,org_DDWq6CrXwuvf5ELghNSA,org_w38SpJ8E1JkQIX8tfPYt,org_k8ZFukwvkuhrH6Z4pVNU,org_TBB4kaFbPoMgVBDpJCvD,33b33a73-c815-4810-acf3-cd5fc3a5cf6b,5d3feba9-15d4-48a5-8b4c-575605e4d9a6,c63b9ce8-6864-49d7-9ff8-5438bb437e14,7b32e61f-dce9-4940-8fc3-ea115e4c3097,a61a6dd4-1dbb-4947-a3b3-cc967649526b,670a672b-47f9-4ddc-9247-666e8cbffc9b,ad186aed-61a0-458b-874b-d8f4a9a78ec5
11028090,0,,,,,,,,,,,d2ee1296-ef17-42ed-9b90-2e83223b934a,5dc2d338-db1c-4f88-9fce-7c7a76e7ed70,03d77fcc-e659-4a4d-afc9-0eb42d5460f1,e124dd14-9484-4b50-8f05-e082e1b04d58,4c660750-d2c4-4bac-ab8d-d6848fb3d4ba
8893578,0,org_4E0eyKjgg7ouvTIGPrTC,org_e0RPpc3Ny8K6dCs7eFlk,org_43vzHV9xxx5RAir3lJ7h,org_06ntse8Y6IxJApERjs5m,org_GouMLyBGmMYg2FWxAWzJ,org_RQZono9Ir8KVdgNAaglV,org_9Vxpu8pTrS7BzHD2SVUW,org_2hBqe6Qq0HU28aIyIpx5,e6a310b7-4cb9-4494-9b68-6cd0500e4aef,31baf3c1-cd2b-4242-aac8-e03a62dd8e42,78d2abde-3e71-451c-a2c0-cc4d1efb77bf,7906c6ad-befb-4cb1-92c8-30bf03be7d96,80d258d7-1668-4e4e-b335-a9318d38455a,285bef85-7896-4b6a-92c5-0b8c9a5b39c4,4ebf490c-2757-4e04-8e66-f8ab89e96ac1
6240080,0,org_C43FzKxJHsxheZ1N1AoC,org_krHJCqMYeOjju2UJXges,org_OKJ3oCWdByAN7yik1QiR,org_9PwwAKYJAwTRP1YISitZ,org_ZEKXQAFfUluI0ULPSx9p,org_4RyVnX3CMfdStk2g5L1B,org_OkWOHt4Gh31Fy0TEJRbA,org_BGxBA9VzpZrorzTjUiGp,a5ba7776-2536-49d0-92a2-32b86508addc,45e6b6d7-43a5-4907-98a4-d1402a0e09ee,c0b57b8b-d348-4323-b29c-0c5f38e9f179,3be3b095-46fa-4555-9108-a06369fc8f5c,41ff8c06-dc7b-4f61-a495-6cde12616d7a,a456068f-7e07-4700-bacc-e0b5f3a99c66,311659e7-02a1-41d2-b849-f57183d6c08b
10750265,0,,,,,,,,,,2bf7b5b3-ccee-4d8b-bc96-e4ad336ebf42,f80d9fa3-752e-49a3-95d2-6f297daafd9f,ff551a6f-607e-4d5e-89a1-0bca3b52e7aa,108eed4d-6a3e-499c-94b4-8624af6e3ebe,b67210d7-7b61-4557-892e-7aa83db5673f,a741b8da-45bb-4e03-b276-d21374183511
11227974,0,,,,,,,,,,,,,,bbef6447-2220-44a2-8f0a-921de4565b3b,0c459e96-7f5f-4e76-a7c4-1289ea1fa754
9498501,0,org_fG8OrZsi7TF3JYRmSp9t,org_l455NRusA3iW45bVT8R9,org_Ph7fFmHXFe0DxSUP3dqO,org_OLTnS9WgFnfE96qKD1X3,org_n1wnIBPPi42wrkq0Argf,org_VKThoJ7SEIw08s8OEL8Q,org_KnrXlYUg4fxAEsRtBmql,org_r7KrKzeFG0YSztCWVShR,5c3f9deb-85f4-4a62-b7a2-288d999c6df3,47ced937-1000-42c8-b0ca-edac3a5da725,84a2a163-748e-4a6d-9a22-cd4f66e70a23,d50f091e-4e6f-4a87-808a-9f787a449db4,254cf1af-5f17-4250-8d6f-90a719011884,5cedd448-56ad-4485-bfd6-bac8633ccfee,8d02a0d3-4d10-4a41-874b-9156d7630397
