patent_id,rel_app_text
10585328,"This application is a continuation of U.S. Ser. No. 16/185,337 filed on Nov. 9, 2018, to issue as U.S. Pat. No. 10,359,684 which is a continuation of U.S. Ser. No. 15/906,280 filed on Feb. 27, 2018, now U.S. Pat. No. 10,203,583, which is a continuation of U.S. Ser. No. 15/236,633 filed on Aug. 15, 2016, now U.S. Pat. No. 9,939,709"
9668280,"CROSS REFERENCE TO RELATED APPLICATIONS This application claims the benefit of U.S. Provisional Application No. 61/898,492, filed on Nov. 1, 2013 and titled “Method and Apparatus for random access in enhanced coverage mode in a wireless communication system”, the contents of which are incorporated herein by reference."
6868925,"RELATE BACK This application is a continuation-in-part of U.S. Ser. No. 09/618,697, filed Jul. 18, 2000, now U.S. Pat. No. 6,543,560, entitled “HYDROSTATIC TRANSMISSION WITH INTEGRAL ACTUATOR,” which is incorporated herein by reference in its entirety."
9212511,"This application is a Continuation of application Ser. No. 13/135,941 filed on Jul. 18, 2011, now U.S. Pat. No. 8,555,949, and claims priority on U.S. Provisional Application No. 61/399,762 filed Jul. 16, 2010; U.S. Provisional Application No. 61/459,071 filed Dec. 6, 2010 and U.S. Provisional Application No. 61/519,963 filed Jun. 2, 2011."
10335623,"The present application claims priority to International Application serial number PCT/US12/038264 tiled May 17, 2012, which claims priority to U.S. provisional application Ser. No. 61/487,790 filed May 19, 2011."
9628246,"CROSS-REFERENCE TO RELATED APPLICATIONS This application is a continuation of U.S. application Ser. No. 14/619,652, filed on Feb. 11, 2015, which is a continuation of U.S. application Ser. No. 13/428,282 (now U.S. Pat. No. 8,958,436), filed on Mar. 23, 2012, which is a continuation of U.S. application Ser. No. 12/175,501 (now U.S. Pat. No. 8,149,811), filed on Jul. 18, 2008, which claims the benefit of U.S. Provisional Application No. 60/950,494, filed on Jul. 18, 2007 and U.S. Provisional Application No. 61/057,644, filed on May 30, 2008. The disclosures of U.S. application Ser. Nos. 14/619,652, 13/428,282, U.S. Provisional Application No. 60/950,494, and U.S. Provisional Application No. 61/057,644 are incorporated herein by reference in their entirety."
5948660,"The instant application is a national stage filing under 35 U.S.C. .sctn.371 of PCT application PCT/EP 96/00905, filed Mar. 4, 1996. "
10289372,"This application claims priority to, and the benefit of, Korean Patent Application No. 10-2015-0161729, filed on Nov. 18, 2015, in the Korean Intellectual Property Office, the disclosure of which is incorporated herein in its entirety by reference."
9215980,"This application is a continuation of U.S. application Ser. No. 14/147,588 filed Jan. 6, 2014, which is a continuation of U.S. application Ser. No. 13/676,138 filed Nov. 14, 2012 which is a continuation of Ser. No. 13/488,351 filed Jun. 4, 2012, which in turn is a continuation-in-part of U.S. application Ser. No. 13/337,217 filed Dec. 6, 2011, which is a continuation of U.S. application Ser. No. 11/433,900 filed May 12, 2006, and U.S. application Ser. No. 12/426,232 filed Apr. 18, 2009, and U.S. application Ser. No. 13/775,055, the contents of which are incorporated by reference."
10281261,"CLAIM OF PRIORITY UNDER 35 U.S.C. 119 This application claims priority to U.S. Provisional Patent Application Ser. No. 62/181,689, filed on Jun. 18, 2015, and U.S. Provisional Patent Application Ser. No. 62/222,308, filed on Sep. 23, 2015, which herein are incorporated by reference."
10910694,"CROSS REFERENCE TO RELATED APPLICATIONS

This document claims the benefit of the filing date of U.S. Provisional Patent Application 62/383,226, to Jordan Davis which was filed on Sep. 2, 2016, the disclosure of which is hereby incorporated entirely herein by reference.

This application is a continuation application of the earlier U.S. Utility Patent Application to Jordan Davis entitled “Radio Frequency Identification (RFID) Tag Device and Related Methods,” application Ser. No. 15/474,938, filed Mar. 30, 2017, now pending, the disclosure of which is hereby incorporated entirely herein by reference.

"
8212146,"The present application is a continuation-in-part of, and therefore claims priority to and incorporates by reference, U.S. patent application Ser. No. 11/699,055, entitled DECOR AND SAFETY COVER PANEL FOR ELECTRICAL OUTLETS, filed 29 Jan. 2007, and having the same inventor as the present application."
6217649,"This is a divisional application of U.S. patent application Ser. No. 09/304,284 filed on May 3, 1999 now U.S. Pat. No. 6,090,199. "
7951074,"CROSS REFERENCE TO RELATED APPLICATION This application is a continuation application of PCT/JP2005/013725 filed on Jul. 27, 2005 and claims benefit of Japanese Application No. 2004-222353 filed in Japan on Jul. 29, 2004, the entire contents of which are incorporated herein by this reference."
9565101,"CROSS-REFERENCE TO RELATED APPLICATION This application claims priority from U.S. Provisional Application No. 61/814,532 filed Apr. 22, 2013, which is hereby incorporated by reference."
9690595,"CROSS-REFERENCE TO RELATED APPLICATIONS This application is a continuation of International Patent Application No. PCT/CN2013/072764, filed on Mar. 15, 2013, which is hereby incorporated by reference in its entirety."
8394462,"CROSS-REFERENCE TO RELATED APPLICATION This application claims the benefit of U.S. Provisional Patent Application Ser. No. 60/416,999, filed on Oct. 8, 2002. This provisional patent application is herein incorporated by this reference is its entirety for all of its teachings."
9554534,"CROSS-REFERENCE TO RELATED APPLICATIONS This Application claims priority from, and benefit of, U.S. Provisional Application 61/945,972, filed on Feb. 28, 2014. The entire contents of this Application is hereby incorporated by reference into this Application."
10059016,"CROSS REFERENCE TO RELATED APPLICATIONS The present application is a divisional application of U.S. Ser. No. 14/979,808, filed on Dec. 28, 2015 which claims the benefit of U.S. Provisional Patent Application Ser. No. 62/097,775, filed on Dec. 30, 2014, the disclosure of which is incorporated herein by reference in their entireties."
10861072,"This application claims priority to and is a continuation of U.S. patent application Ser. No. 14/317,896 filed Jun. 27, 2014, the entirety of which is incorporated herein by reference. U.S. Ser. No. 14/317,896 claims the benefit of U.S. provisional application serial number U.S. 61/841,019 filed Jun. 28, 2013, the entirety of which is incorporated herein by reference. This application is related to the following co-owned U.S. patent applications, the entirety of each is incorporated herein by reference: Ser. No. 13/909,262 filed on Jun. 4, 2013; Ser. No. 11/539,024 filed on Oct. 5, 2006; and U.S. Ser. No. 10/284,676 filed on Oct. 31, 2002 now patented as U.S. Pat. No. 8,527,380. This application is also related to the following co-owned U.S. patent applications, the entirety of each is incorporated herein by reference: U.S. Ser. No. 13/622,433 filed on Sep. 19, 2012; U.S. Ser. No. 13/622,462 filed on Sep. 19, 2012; and U.S. Ser. No. 13/622,815 filed on Sep. 19, 2012. Each patent, patent application and other document referenced herein is hereby incorporated by reference in its entirety."
8932100,"CROSS-REFERENCE TO RELATED APPLICATIONS This application claims the benefit under 35 U.S.C. §119(e) of the filing date of provisional patent application ser. No. 61/623,816 for TOY FIGURE WITH COORDINATED MOVEMENTS, filed Apr. 13, 2012, the disclosure of which is herein incorporated by reference for all purposes."
6836531,"This application is a divisional application of U.S. patent application Ser. No. 09/948,041, filed Sep. 7, 2001, now U.S. Pat. No. 6,668,037 which is a continuation application of U.S. patent application Ser. No. 09/342,897, filed Jun. 29, 1999, now U.S. Pat. No. 6,310,934, issued Oct. 30, 2001, which is a divisional application of U.S. patent application Ser. No. 08/813,349, filed Mar. 7, 1997, now U.S. Pat. No. 6,084,938, issued Jul. 4, 2000."
7632814,"CROSS-REFERENCE TO RELATED APPLICATIONS The present application claims the benefit of U.S. Provisional Application Ser. No. 60/824,838, filed Sep. 7, 2006, and U.S. Provisional Application Ser. No. 60/944,160, filed Jun. 15, 2007, each of which is hereby incorporated by reference herein in its entirety, including any figures, tables, nucleic acid sequences, amino acid sequences, and drawings."
6778651,"This application is a Continuation of application Ser. No. 08/831,892, filed Apr. 3, 1997, now abandoned the contents of which are herein incorporated by reference in its entirety."
9476867,"CROSS REFERENCE TO RELATED APPLICATIONS The present application is a continuation of U.S. application Ser. No. 13/042,977 filed Mar. 8, 2011 now U.S. Pat. No. 8,255,168 “Products and Processes for Analyzing Octane Content”, which is a continuation of Ser. No. 11/856,900, filed on Sep. 18, 2007, now U.S. Pat. No. 7,925,449, which claims priority to U.S. Provisional Application No. 60/845,343, filed on Sep. 18, 2006, all of which are incorporated by reference herein."
8876837,"CROSS-REFERENCE TO RELATED APPLICATIONS This application is a continuation of U.S. patent application Ser. No. 13/474,905, filed on May 18, 2013; which is a divisional of U.S. patent application Ser. No. 12/718,018, filed on Mar. 5, 2010, now U.S. Pat. No. 8,221,432. This application is related to U.S. patent application Ser. No. 12/718,230, filed on Mar. 5, 2010, now U.S. Pat. No. 8,460,393; issued on Jun. 11, 2013; U.S. patent application Ser. No. 12/718,023, filed on Mar. 5, 2010, now U.S. Pat. Publication No. 2011-0218636, published on Sep. 8, 2011; U.S. patent application Ser. No. 12/718,026, filed Mar. 5, 2010, now U.S. Pat. No. 8,529,569, issued on Sep. 10, 2013; U.S. patent application Ser. No. 12/718,027, filed on Mar. 5, 2010, now U.S. Pat. No. 8,419,743, issued on Apr. 16, 2013; and U.S. patent application Ser. No. 12/718,031, filed on Mar. 5, 2010, now U.S. Pat. No. 8,333,807, issued on Dec. 18, 2012. The disclosures of all of the above applications are incorporated herein by reference."
10619211,"RELATED APPLICATIONS This application is a continuation of U.S. utility application Ser. No. 14/089,398 filed Nov. 25, 2013, entitled, “Methods using DNA methylation for identifying a cell or a mixture of cells for prognosis and diagnosis of diseases, and for cell remediation therapies”, which claims the benefit of U.S. provisional application Ser. No. 61/865,479 filed Aug. 13, 2013, entitled, “Methods using DNA methylation for identifying a cell or a mixture of cells for prognosis and diagnosis of diseases, and for cell remediation therapies”, and is a continuation-in-part of international application number PCT/US2012/39699 filed May 25, 2012, entitled, “Methods using DNA Methylation for identifying a cell or a mixture of cells for prognosis and diagnosis of diseases, and for cell remediation therapies” which claims the benefit of provisional applications having Ser. Nos. 61/489,883 filed May 25, 2011 entitled, “Methods of Immunodiagnostics using DNA Methylation arrays as surrogate measures of the identity of a cell or a mixture of cells”; 61/509,644 filed Jul. 20, 2011 entitled, “Methods of Immunodiagnostics using DNA Methylation arrays as surrogate measures of the identity of a cell or a mixture of cells for prognosis and diagnosis of diseases”; 61/585,892 filed Jan. 12, 2012 entitled, “Methods of Immunodiagnostics using DNA Methylation arrays as surrogate measures of the identity of a cell or a mixture of cells for prognosis and diagnosis of diseases”; and 61/619,663, filed Apr. 3, 2012 entitled, “Methods using DNA Methylation arrays for identifying a cell or a mixture of cells for prognosis and diagnosis of diseases, and for cell remediation therapies”, inventors Karl Kelsey, Eugene Andres Houseman, John Wiencke, William P. Accomando, Jr. and Carmen Marsit, of which each patent application is hereby incorporated by reference herein in its entirety."
5835756,"This is a divisional of application Ser. No. 08/072,613 filed on Jun. 4, 1993, now abandoned. "
10913959,"CROSS-REFERENCE TO RELATED APPLICATIONS

This application is a continuation of U.S. patent application Ser. No. 15/169,894 (filed Jun. 1, 2016) which claims priority to and is a non-provisional of U.S. Patent Application Ser. No. 62/168,994 (filed Jun. 1, 2015), the entirety of which are incorporated herein by reference.

"
11154925,"CROSS-REFERENCE TO RELATED APPLICATIONS

This application is a U.S. national stage application, filed under 35 U.S.C. § 371, of International Application No. PCT/US2018/064002, which was filed on 5 Dec. 2018, and which claims priority to U.S. Application No. 62/609,239, filed 21 Dec. 2017, the contents of each of which are incorporated by reference in this specification.

"
11041173,"RELATED APPLICATIONS AND INCORPORATION BY REFERENCE

This application is a continuation of U.S. patent application Ser. No. 14/481,339 filed Sep. 9, 2014, which claims priority to International Patent Application Number PCT/US13/74667 filed Dec. 12, 2013 which claims benefit of and priority to US provisional patent application No. 61/736,527 filed Dec. 12, 2012; 61/748,427 filed Jan. 2, 2013; 61/758,468 filed Jan. 30, 2013, 61/769,046 filed Feb. 25, 2013; 61/791,409 and 61/802,174 filed Mar. 15, 2013, 61/806,375 filed Mar. 28, 2013; 61/814,263 filed Apr. 20, 2013; 61/819,803 filed May 6, 2013; 61/828,130 filed May 28, 2013; 61/835,931 and 61/836,123 filed Jun. 17, 2013 and 61/847,537 filed Jul. 17, 2013.

Reference is also made to US provisional patent application No. 61/799,800 filed Mar. 15, 2013; 61/835,931, 61/835,936, 61/836,127, 61/836,101, 61/836,080 and 61/835,973 filed Jun. 17, 2013; 61/862,468 and 61/862,355 filed on Aug. 5, 2013; 61/871,301 filed on Aug. 28, 2013; 61/960,777 filed on Sep. 25, 2013 and 61/961,980 filed on Oct. 28, 2013.

The foregoing applications, and all documents cited therein or during their prosecution (“appln cited documents”) and all documents cited or referenced in the appln cited documents, and all documents cited or referenced herein (“herein cited documents”), and all documents cited or referenced in herein cited documents, together with any manufacturer's instructions, descriptions, product specifications, and product sheets for any products mentioned herein or in any document incorporated by reference herein, are hereby incorporated herein by reference, and may be employed in the practice of the invention. More specifically, all referenced documents are incorporated by reference to the same extent as if each individual document was specifically and individually indicated to be incorporated by reference.

"
10705282,"The present application is based on and claims priority to Chinese Patent Application No. 201710889702.3, filed on Sep. 27, 2017, the content of which is incorporated herein by reference in its entirely."
9264807,"RELATED APPLICATION This application is a continuation of U.S. patent application Ser. No. 12/141,941, filed on Jun. 19, 2008, and entitled “MULTICHANNEL ACOUSTIC ECHO REDUCTION”, the entirety of which is incorporated herein by reference."
4263039,"This application is a divisional of copending application Ser. No. 792,221, filed on Apr. 29, 1977, now U.S. Pat. No. 4,173,464. "
11456908,"CROSS-REFERENCE TO RELATED APPLICATIONS

The present application is a continuation of U.S. patent application Ser. No. 16/559,485, entitled “ORTHOGONAL TIME FREQUENCY SPACE COMMUNICATION SYSTEM COMPATIBLE WITH OFDM” filed Sep. 3, 2019, which is a continuation of U.S. patent application Ser. No. 15/740,316, entitled “ORTHOGONAL TIME FREQUENCY SPACE COMMUNICATION COMPATIBLE WITH OFDM” filed Dec. 27, 2017, which is now U.S. Pat. No. 10,404,514, issued Sep. 3, 2019, which is a 371 National Phase Application of PCT Application No. PCT/US2016/039662, entitled ORTHOGONAL TIME FREQUENCY SPACE COMMUNICATION SYSTEM COMPATIBLE WITH OFDM, filed Jun. 27, 2016, which claims the benefit of priority under 35 U.S.C. § 119(e) of U.S. Provisional Application No. 62/185,617, entitled ORTHOGONAL TIME FREQUENCY SPACE MODULATION, filed Jun. 27, 2015, of U.S. Provisional Application No. 62/185,619, entitled ORTHOGONAL TIME FREQUENCY SPACE MODULATION, filed Jun. 27, 2015, of U.S. Provisional Application No. 62/185,643, entitled ORTHOGONAL TIME FREQUENCY SPACE MODULATION, filed Jun. 28, 2015, and of U.S. Provisional Application No. 62/265,352, entitled OTFS COMMUNICATION SYSTEM USING MULTICARRIER MODULATORS AND DEMODULATORS, filed Dec. 9, 2015, and of U.S. Provisional Application No. 62/191,468, filed Jul. 12, 2015. The contents of each of which are hereby incorporated by reference in their entirety for all purposes. The present application is a continuation-in-part of U.S. application Ser. No. 15/188,946, entitled SYMPLECTIC ORTHOGONAL TIME FREQUENCY SPACE MODULATION SYSTEM, filed Jun. 21, 2016, which is a continuation-in-part of U.S. application Ser. No. 15/152,464, entitled ORTHOGONAL TIME FREQUENCY SPACE MODULATION SYSTEM, filed May 11, 2016, which claims the benefit of priority under 35 U.S.C. § 119(e) of U.S. Provisional Application No. 62/159,853, entitled ORTHOGONAL TIME FREQUENCY SPACE OTFS MODULATION, filed May 11, 2015, of U.S. Provisional Application No. 62/160,257, entitled SYSTEMS AND METHODS FOR SYMPLECTIC ORTHOGONAL TIME FREQUENCY SHIFTING MODULATION AND TRANSMISSION OF DATA, filed May 12, 2015, of U.S. Provisional Application No. 62/173,801, entitled SYSTEMS AND METHODS FOR SYMPLECTIC ORTHOGONAL TIME FREQUENCY SHIFTING MODULATION AND TRANSMISSION OF DATA, filed Jun. 10, 2015, of U.S. Provisional Application No. 62/182,372, entitled OTFS A NEW MODULATION FOR 5G, filed Jun. 19, 2015, and of U.S. Provisional Application No. 62/215,663, entitled ORTHOGONAL TIME FREQUENCY SPACE COMMUNICATION SYSTEM AND METHOD, filed Sep. 8, 2015, the contents of each of which are hereby incorporated by reference in their entirety for all purposes. The present application is also a continuation-in-part of U.S. application Ser. No. 14/709,377, entitled MODULATION AND EQUALIZATION IN AN ORTHONORMAL TIME-FREQUENCY SHIFTING COMMUNICATIONS SYSTEM, filed May 11, 2015, which is a continuation of U.S. patent application Ser. No. 13/927,086, entitled MODULATION AND EQUALIZATION IN AN ORTHONORMAL TIME-FREQUENCY SHIFTING COMMUNICATIONS SYSTEM, filed on Jun. 25, 2013, which claims the benefit of priority under 35 U.S.C. § 119(e) of U.S. Provisional Application Ser. No. 61/664,020, entitled MODULATION AND EQUALIZATION IN AN ORTHONORMAL TIME-FREQUENCY SHIFTING COMMUNICATIONS SYSTEM, filed Jun. 25, 2012, of U.S. Provisional Application Ser. No. 61/801,398, entitled MODULATION AND EQUALIZATION IN AN ORTHONORMAL TIME-FREQUENCY SHIFTING COMMUNICATIONS SYSTEM, filed Mar. 15, 2013, of U.S. Provisional Application Ser. No. 61/801,366, entitled MODULATION AND EQUALIZATION IN AN ORTHONORMAL TIME-FREQUENCY SHIFTING COMMUNICATIONS SYSTEM, filed Mar. 15, 2013, of U.S. Provisional Application Ser. No. 61/801,435, entitled MODULATION AND EQUALIZATION IN AN ORTHONORMAL TIME-FREQUENCY SHIFTING COMMUNICATIONS SYSTEM, filed Mar. 15, 2013, of U.S. Provisional Application Ser. No. 61/801,495, entitled MODULATION AND EQUALIZATION IN AN ORTHONORMAL TIME-FREQUENCY SHIFTING COMMUNICATIONS SYSTEM, filed Mar. 15, 2013, of U.S. Provisional Application Ser. No. 61/801,994, entitled MODULATION AND EQUALIZATION IN AN ORTHONORMAL TIME-FREQUENCY SHIFTING COMMUNICATIONS SYSTEM, filed Mar. 15, 2013, and of U.S. Provisional Application Ser. No. 61/801,968, entitled MODULATION AND EQUALIZATION IN AN ORTHONORMAL TIME-FREQUENCY SHIFTING COMMUNICATIONS SYSTEM, filed Mar. 15, 2013, the contents of each of which are hereby incorporated by reference in their entirety for all purposes.

"
5941579,"This application claims benefit of Provisional Appl. 60/056,506 filed Aug. 21, 1997. "
11332825,"RELATED APPLICATION

This application is related to and claims the benefit of priority under 35 USC 119(e) to provisional application U.S. Ser. No. 62/948,450, by Christopher J. Nagel, filed on Dec. 16, 2019, which is incorporated herein by reference in its entirety.

"
8266071,"CROSS-REFERENCE TO RELATED APPLICATIONS This application is a continuation of U.S. patent application Ser. No. 10/745,468 filed Dec. 22, 2003 now U.S. Pat. No. 7,895,132, which is hereby incorporated herein in its entirety by reference."
10278461,"REFERENCE TO RELATED APPLICATION The present application relates and claims priority to U.S. Provisional Application, Ser. No. 62/146,680, filed Apr. 13, 2015, also to U.S. Provisional Application, Ser. No. 62/185,992, filed Jun. 29, 2015 the entirety of which are hereby incorporated by reference."
10448907,"This application relates to, but does not claim priority from, JP 2015-136093 filed Jul. 7, 2017 published as JP 2017-18160 on Jan. 26, 2017, the entire contents of which are incorporated herein by reference."
7196838,"RELATED APPLICATION This application is related to, and claims priority from, U.S. Provisional Patent Application Ser. No. 60/326,455, entitled “High Density Optical Packaging”, filed on Oct. 3, 2001, the disclosure of which is incorporated here by reference."
7348569,"CROSS-REFERENCE TO RELATED APPLICATIONS This application claims priority to U.S. Application Ser. No. 60/581,194 entitled “Acceleration of Charged Particles Using Spatially and Temporally Shaped Electromagnetic Radiation”, filed on Jun. 18, 2004, the contents of which are incorporated herein by reference."
10864404,"CROSS REFERENCE TO RELATED APPLICATION This application claims the benefit of U.S. Provisional Patent Application No. 62/290,172, filed on Feb. 2, 2016, the disclosure of which is incorporated in its entirety by reference."
6588492,"This application is a U.S. national counterpart application of international application serial No. PCT/AU00/00388 filed May 1, 2000, which claims priority to Australian application serial no. PQ 0071 filed May 3, 1999."
9626556,"RELATED APPLICATION This patent application is a continuation of and claims priority to U.S. patent application Ser. No. 14/133,232, filed Dec. 18, 2013 and entitled “Client Side Filtering of Card OCR Images,” which claims priority under 35 U.S.C. §119 to U.S. Patent Application No. 61/904,801 filed Nov. 15, 2013 and entitled “Client Side Filtering of Card OCR Images.” The entire contents of the above-identified applications are hereby fully incorporated herein by reference."
10879199,"CROSS REFERENCE This application claims the priority benefit of U.S. provisional application Ser. No. 62/752,363, filed on Oct. 30, 2018. The entirety of the above-mentioned patent application is hereby incorporated by reference herein and made a part of this specification."
9392730,"CLAIM OF PRIORITY UNDER 35 U.S.C. §120 The present application for patent is a Continuation of patent application Ser. No. 13/559,739 entitled “SYSTEMS, STRUCTURES AND MATERIALS FOR ELECTRONIC DEVICE COOLING” filed Jul. 27, 2012, pending, and assigned to the assignee hereof and hereby expressly incorporated by reference herein."
8985060,"CROSS-REFERENCE TO RELATED APPLICATIONS This application is a continuation-in-part of U.S. Non-Provisional patent application Ser. No. 13/442,582 filed Apr. 9, 2012, which claims the priority benefit of U.S. Provisional Patent Application Ser. No. 61/473,304 filed Apr. 8, 2011, and U.S. Provisional Patent Application Ser. No. 61/608,689 filed Mar. 9, 2012, the entireties of which are hereby incorporated herein by reference for all purposes."
10021103,"CROSS-REFERENCE TO RELATED APPLICATION(S) This application claims the benefit under 35 U.S.C. § 119(e) of a U.S. Provisional application filed on Feb. 21, 2014, in the U.S. Patent and Trademark Office and assigned Ser. No. 61/942,963, the entire disclosure of which is hereby incorporated by reference."
9216526,"CROSS-REFERENCE TO RELATED APPLICATION This application claims priority to U.S. Provisional Patent Application No. 61/898,166 filed on Oct. 31, 2013, the entirety of which is hereby incorporated by reference."
6702531,"This is a continuation of application Ser. No. 09/388,419 now U.S. Pat. No. 6,382,890 filed Sep. 1, 1999."
8179871,"RELATED APPLICATION This application claims priority from U.S. Provisional Patent Application Ser. No. 60/787,345, filed on Mar. 29, 2006, incorporated herein by reference."
8814918,"CLAIM OF PRIORITY This application is being filed as a non-provisional patent application under 35 U.S.C. §111(b) and 37 CFR §1.53(c). This application claims priority under 35 U.S.C. §111(e) to U.S. provisional patent applications Ser. No. 61/442,595 filed on Feb. 14, 2011; Ser. No. 61/531,485 filed on Sep. 6, 2011 and Ser. No. 61/536,316 filed on Sep. 19, 2011, the contents of which are incorporated herein by reference."
7149213,"This application claims priority to previously filed English language provisional application No. 60/343,737 filed Dec. 28, 2001 entitled Wireless Computer System With Queue And Scheduler, having at least one common inventor."
6256020,"This application claims the benefit of U.S. Provisional Application No. 60/041,767, filed on Mar. 31, 1997 entitled Computer-Telephony Integration Employing an Intelligent Keyboard and Method For Same. "
6752432,"The present application is a non-provisional application and claims the benefit of Provisional U.S. patent application Serial. No. 60/140,611, filed Jun. 23, 1999."
6873667,"CROSS-REFERENCE TO RELATED APPLICATIONS This application claims priority from provisional application Ser. No. 60/174,511 filed Jan. 5, 2000."
10419081,"This application is a continuation of International Application No. PCT/CN2014/092419, filed on Nov. 28, 2014, the disclosure of which is hereby incorporated by reference in its entirety."
8568881,"PRIORITY APPLICATION The present application is a continuation from prior U.S. patent application Ser. No. 12/731,290 filed Mar. 25, 2010 and which will issue as U.S. Pat. No. 8,283,037 on Oct. 9, 2012, which is a continuation from prior U.S. patent application Ser. No. 11/335,139 filed Jan. 19, 2006 and issued as U.S. Pat. No. 7,718,262 on May 18, 2010, which claims priority to U.S. Provisional Application No. 60/645,549 filed Jan. 20, 2005."
9530050,"RELATED APPLICATIONS The present application claims priority, under 35 U.S.C. §119(e), of U.S. Provisional Patent Application No. 60/949,050, filed on Jul. 11, 2007, entitled “Paper-base Social networking with MMR,” which is hereby incorporated by reference in its entirety."
8821912,"This application claims priority of U.S. Provisional Application Ser. Nos. 61/285,719 filed Dec. 11, 2009 and 61/300,629 filed Feb. 2, 2010, the disclosures of which are incorporated herein by reference."
7887733,"RELATED APPLICATIONS This is a divisional application of U.S. application Ser. No. 10/935,207 filed Sep. 7, 2004, the contents of which are incorporated by reference herein for all purposes."
4233434,"The present application is a continuation-in-part application of U.S. Patent Application Ser. No. 652,812, filed Jan. 27, 1976, the entire contents of which are hereby incorporated by reference. "
6164348,"This application claims the benefit of the filing date of provisional application 60/081,242 filed on Apr. 9, 1998. "
8262924,"CROSS-REFERENCE TO RELATED APPLICATION This application is a Continuation of application Ser. No. 12/598,038 filed Oct. 29, 2009 which represents a national filing under 35 U.S.C. 371 of International Application No. PCT/US08/66621 filed Jun. 12, 2008 and claims priority of U.S. Patent Applications 60/934,199 and 60/934,209 filed Jun. 12, 2007, U.S. Patent Application 60/936,082 filed Jun. 18, 2007, U.S. Patent Application 60/937,590 filed Jun. 28, 2007, U.S. Patent Applications 60/970,387 and 60/970,384 filed Sep. 6, 2007, and U.S. Patent Application 60/993,241 filed Sep. 11, 2007."
7208268,"CROSS REFERENCE TO RELATED APPLICATIONS This application claims priority from U.S. Provisional Application Ser. No. 60/255,577, filed on Dec. 14, 2000."
10805228,"The present patent document is a continuation of U.S. patent application Ser. No. 15/437,087, filed Feb. 20, 2017, entitled “INJECTION OF INFORMATION TECHNOLOGY MANAGEMENT PROCESS INTO RESOURCE REQUEST FLOWS”, the disclosure of which is incorporated herein by reference."
9450280,"CROSS-REFERENCE TO RELATED APPLICATIONS This application is a division of United States Application for U.S. Pat. No. 13/736,913 filed Jan. 8, 2013, which is a division of United States Application for U.S. Pat. No. 12/468,627 filed May 19, 2009 (now U.S. Pat. No. 8,390,401 issued Mar. 5, 2013) which claims the benefit of French Patent Application No. 0853224, filed May 19, 2008, which applications are incorporated herein by reference in their entirety."
8003246,"CROSS REFERENCE TO RELATED APPLICATIONS This application is a continuation of PCT International Application No. PCT/EP2007/007407, filed Aug. 23, 2007, which claims priority under 35 U.S.C. §119 to German Patent Application No. 10 2006 040 607.9, filed Aug. 30, 2006, the entire disclosures of which are herein expressly incorporated by reference."
10136821,"RELATED APPLICATIONS This application is a divisional of application Ser. No. 14/171,337, filed Feb. 3, 2014, which is a divisional of application Ser. No. 13/498,192, filed Mar. 26, 2012, which is a national-stage application of PCT/JP2010/007150, filed Dec. 8, 2010. This application claims benefit of all those applications under 35 U.S.C. § 120, and claims benefit under 35 U.S.C. § 119 of Japanese Patent Application No. 2009-281452, filed on Dec. 11, 2009. The entire contents of each of the mentioned prior applications are incorporated herein by reference."
7837457,"This application is a division of U.S. application Ser. No. 11/065,973, filed Feb. 24, 2005, which is incorporated by reference."
9596405,"CROSS-REFERENCES TO RELATED APPLICATIONS This application is a continuation of PCT Application No. PCT/CN2013/084157, filed on Sep. 25, 2013, which claims priority to Chinese Patent Application No. CN201210512940X, filed on Dec. 4, 2012, the entire contents of all of which are incorporated herein by reference."
9216355,"CROSS-REFERENCE TO RELATED APPLICATION(S) This application is a continuation of U.S. patent application Ser. No. 12/509,509, filed Jul. 27, 2009 by Wolff-Petersen et al., entitled “DEVICE FOR MANAGING OPERATIONS OF ACCESSORIES.” All sections of the aforementioned application(s) are incorporated herein by reference in its entirety."
9832539,"CROSS-REFERENCE TO RELATED APPLICATIONS This application is a Continuation of and claims priority to U.S. patent application Ser. No. 14/703,133, filed May 4, 2015, now U.S. Patent Publication No. 2015/0237413, which is a Continuation of and claims priority to U.S. patent application Ser. No. 13/678,837, filed Nov. 16, 2012, now U.S. Pat. No. 9,055,350. The content of each of the foregoing is hereby incorporated by reference into this application as if set forth herein in full."
6593387,"This application is a continuation of international application number PCT EP00/09731, filed Oct. 5, 2000, (status, abandoned, pending, etc.)."
6610855,"This application is a continuation of application Ser. No. 09/858,078, filed May 15, 2001, now abandoned, which is a divisional of application Ser. No. 09/532,799 filed Mar. 21, 2000, now U.S. Pat. No. 6,258,956, which claims the benefit of Provisional Application No. 60/125,669, filed on Mar. 22, 1999."
10848368,"This patent application is a continuation of U.S. patent application Ser. No. 15/470,288 filed on Mar. 27, 2017. U.S. patent application Ser. No. 15/470,288 claims priority from U.S. Provisional Patent Application No. 62/313,349 filed on Mar. 25, 2016. U.S. Provisional Patent Application No. 62/313,349 is hereby incorporated by reference."
10523055,"This application is a national stage of International Application No. PCT/KR2016/000504, filed Jan. 18, 2016, which claims the benefit of priority to U.S. Provisional Application No. 62/104,092, filed Jan. 16, 2015, the disclosures of which are incorporated herein by reference."
8409680,"PRIORITY AND CROSS REFERENCES This application claims priority from U.S. Provisional Application 61/186,271 filed on 11 Jun. 2009, the teachings of which are incorporated in their entirety."
